ZipCode,Pop25YAO,LessThan9th25YAO,9To12NoDip25YAO,HSGrad25YAO,AssocDeg25YAO,BachDeg25YAO,GradOrProfDeg25YAO,HSGradOrHigher25YAO
42256,3186,261,375,1470,224,237,134,2550
42259,756,70,85,316,34,93,23,601
42261,7653,896,827,3260,616,522,471,5930
42262,4316,186,297,1217,380,524,183,3833
42265,429,43,8,201,13,78,57,378
42266,1407,46,70,435,166,104,91,1291
42273,372,10,25,195,31,10,11,337
42274,1514,101,177,518,141,286,99,1236
42275,482,61,72,238,8,16,18,349
42276,10019,472,1072,4360,641,1049,509,8475
42280,230,134,9,48,9,6,7,87
42285,215,30,48,79,0,13,6,137
42286,721,76,58,206,78,89,64,587
42301,28890,1126,2172,9428,2734,3849,2768,25592
42303,27809,853,1952,9474,2752,4146,2495,25004
42320,5883,524,587,2358,369,255,586,4772
42321,166,97,5,57,0,0,0,64
42322,11,0,0,0,0,0,0,11
42323,554,80,55,235,14,6,0,419
42324,781,15,52,349,116,6,104,714
42325,1850,71,274,728,177,140,33,1505
42326,307,5,45,200,26,0,0,257
42327,2796,148,180,999,342,221,206,2468
42328,947,109,73,441,57,26,34,765
42330,6188,426,899,2772,484,290,316,4863
42332,116,21,49,38,8,0,0,46
42333,923,53,59,532,12,52,33,811
42337,1664,222,176,671,216,45,49,1266
42338,11,0,0,11,0,0,0,11
42339,573,56,54,275,20,42,37,463
42343,1072,97,152,478,100,28,30,823
42344,486,54,50,223,33,0,8,382
42345,7784,529,748,3188,730,808,392,6507
42347,4266,303,354,1781,296,405,226,3609
42348,3222,138,366,1299,330,224,117,2718
42349,836,94,133,404,36,44,3,609
42350,1070,43,78,436,95,83,46,949
42351,2813,124,150,1274,244,257,199,2539
42352,1378,51,111,529,135,133,33,1216
42354,181,36,23,71,11,16,2,122
42355,1423,9,113,602,164,167,50,1301
42356,64,0,0,0,0,0,54,64
42361,331,56,30,154,17,19,23,245
42366,3953,66,184,1542,565,583,263,3703
42367,597,61,66,259,69,26,25,470
42368,1008,58,159,375,61,177,85,791
42369,170,18,23,82,7,4,6,129
42370,0,0,0,0,0,0,0,0
42371,254,23,7,173,17,13,0,224
42372,1180,53,112,688,84,53,42,1015
42374,327,8,34,184,50,36,0,285
42376,3936,58,284,1702,394,518,245,3594
42378,1995,70,88,957,222,130,83,1837
42404,1898,104,192,830,260,133,43,1602
42406,2094,37,133,921,184,215,107,1924
42408,4653,419,487,2080,326,291,188,3747
42409,1920,91,236,961,129,107,58,1593
42410,1005,78,104,416,120,75,38,823
42411,1304,48,97,628,101,39,109,1159
42413,2338,105,186,806,291,223,255,2047
42420,26794,1250,2377,9287,2746,2712,2111,23167
42431,17839,847,1317,6955,1747,1950,1401,15675
42436,692,36,8,289,44,86,16,648
42437,5139,121,360,2519,364,309,227,4658
42440,719,100,57,341,69,30,5,562
42441,1133,4,120,522,158,59,27,1009
42442,2174,191,145,1012,138,117,147,1838
42445,7581,321,613,3509,348,500,748,6647
42450,2621,194,298,1211,301,153,119,2129
42451,460,14,82,178,101,22,0,364
42452,1668,47,137,721,158,128,133,1484
42453,433,44,45,217,34,20,24,344
42455,2030,237,252,777,149,169,83,1541
42456,1041,25,90,557,49,97,28,926
42458,833,0,97,271,37,177,85,736
42459,2977,124,296,1273,262,168,231,2557
42461,825,104,134,343,86,8,9,587
42462,759,6,88,315,77,95,25,665
42463,52,11,6,30,0,0,0,35
42464,1109,58,75,568,92,96,61,976
42501,12249,1569,1139,4497,910,904,483,9541
42503,16764,1010,1548,5752,1454,1952,1796,14206
42516,356,67,10,94,51,9,13,279
42518,1896,165,148,726,144,200,96,1583
42519,2493,176,321,1045,125,244,70,1996
42528,1002,223,163,324,80,87,36,616
42533,566,25,55,197,54,60,36,486
42539,6811,777,778,2648,511,424,491,5256
42541,442,136,19,180,0,26,44,287
42544,3967,328,230,1470,423,224,191,3409
42553,3794,367,404,1695,270,225,161,3023
42565,334,98,25,128,27,14,21,211
42566,358,0,84,150,26,10,0,274
42567,3998,372,409,1935,404,222,125,3217
42602,7007,710,1177,2694,485,429,289,5120
42603,45,0,0,45,0,0,0,45
42629,3799,379,378,1315,397,341,205,3042
42631,36,0,0,36,0,0,0,36
42633,14108,2225,1863,5245,795,1064,765,10020
42634,1200,148,125,492,154,82,57,927
42635,3493,250,546,1449,323,156,111,2697
42638,0,0,0,0,0,0,0,0
42642,8723,1165,1150,3226,621,620,427,6408
42647,2270,353,254,1008,112,61,50,1663
42649,1696,193,198,817,79,25,0,1305
42653,3609,533,533,1449,329,226,83,2543
42701,34002,1196,1854,9697,3766,4674,4334,30952
42712,1210,102,246,479,59,66,7,862
42713,1297,117,213,632,99,64,14,967
42715,187,32,12,73,0,45,5,143
42716,1055,74,88,495,91,32,78,893
42717,4677,492,406,1927,330,379,239,3779
42718,16548,860,1416,6404,1284,1715,1478,14272
42721,2482,277,329,813,212,198,87,1876
42722,367,92,19,104,0,55,29,256
42724,3281,127,329,1130,299,279,195,2825
42726,3392,344,348,1273,204,214,186,2700
42728,11404,1037,1324,4375,928,906,1015,9043
42729,1007,183,164,370,23,49,20,660
42731,79,0,15,50,7,0,0,64
42732,1283,125,126,567,174,74,37,1032
42733,851,165,69,437,101,20,19,617
42740,1503,30,32,573,156,184,64,1441
42741,256,33,29,81,14,36,25,194
42743,6594,854,672,2772,416,481,279,5068
42746,1174,144,85,579,68,74,107,945
42748,6168,516,615,2305,716,329,366,5037
42749,3445,359,436,1235,417,222,179,2650
42753,492,73,66,203,8,16,28,353
42754,10924,764,1229,4932,791,621,521,8931
42757,2070,186,283,737,185,122,137,1601
42758,102,17,0,85,0,0,0,85
42762,90,14,8,46,0,0,0,68
42764,353,63,46,111,26,5,0,244
42765,4121,563,492,1663,160,257,274,3066
42776,1696,66,215,717,203,77,106,1415
42782,722,122,63,242,37,31,67,537
42784,1576,50,227,691,141,95,72,1299
42788,178,0,15,33,0,85,0,163
43001,1940,20,75,771,133,439,152,1845
43002,3335,0,14,344,388,1501,472,3321
43003,2093,116,171,963,196,275,68,1806
43004,17671,482,532,3420,1289,5299,2271,16657
43005,144,0,9,101,0,28,0,135
43006,503,80,46,270,41,12,0,377
43008,1930,41,240,898,116,175,32,1649
43009,1656,44,59,594,199,249,150,1553
43010,159,4,9,100,14,9,1,146
43011,5123,52,253,2123,479,1006,227,4818
43013,596,4,16,251,80,60,20,576
43014,2184,162,120,960,229,265,84,1902
43015,35684,375,1599,9688,2655,8909,4985,33710
43016,25518,234,530,3100,1577,9641,6883,24754
43017,27190,385,455,2750,1455,10856,7774,26350
43019,5863,419,399,2165,368,794,322,5045
43021,7927,26,130,1103,424,3727,1432,7771
43022,1879,52,67,551,108,264,447,1760
43023,7996,67,76,1302,733,2556,2088,7853
43025,3613,113,281,1316,262,543,359,3219
43026,41085,740,1018,7533,3051,13158,8038,39327
43028,5910,255,303,2239,643,830,392,5352
43029,332,15,18,164,23,44,20,299
43030,113,57,0,0,0,0,0,56
43031,9371,194,514,3243,704,1941,858,8663
43032,9,0,9,0,0,0,0,0
43033,237,3,22,127,21,11,8,212
43035,16190,140,280,2032,1057,6662,3620,15770
43036,202,13,26,110,12,14,0,163
43037,191,4,14,111,3,7,0,173
43040,23089,413,1423,8019,1542,4912,2081,21253
43044,3536,84,341,1724,159,392,108,3111
43045,1332,2,48,618,136,373,44,1282
43046,2876,102,206,1199,293,339,139,2568
43050,19557,593,1238,7862,1167,3178,1626,17726
43054,17892,351,317,1859,905,7399,5071,17224
43055,41707,773,3625,15993,3791,5717,2584,37309
43056,13447,280,1102,5414,1574,1792,691,12065
43060,1811,44,114,895,170,203,80,1653
43061,3190,2,42,1039,216,805,369,3146
43062,19661,290,1135,6066,1736,4073,1878,18236
43064,9184,144,480,2521,575,2420,1295,8560
43065,27762,118,374,2565,1751,11485,7280,27270
43066,957,0,43,390,110,182,47,914
43067,957,0,43,526,64,125,52,914
43068,35796,562,1879,10499,3853,6744,3666,33355
43070,104,0,26,61,17,0,0,78
43071,1445,42,66,715,98,157,108,1337
43072,3982,66,270,1821,537,337,212,3646
43074,8946,90,360,2447,655,2569,1065,8496
43076,6365,77,484,2414,706,992,486,5804
43077,281,7,99,90,23,19,12,175
43078,13988,351,958,6782,973,1348,750,12679
43080,3438,115,326,1530,266,261,141,2997
43081,43166,578,806,9409,3377,13944,7293,41782
43082,22946,188,316,3340,1369,8412,5536,22442
43084,551,4,50,213,44,52,15,497
43085,17792,193,243,2255,1108,6366,4488,17356
43101,189,25,21,115,4,3,0,143
43102,3045,48,174,1131,384,420,210,2823
43103,7056,200,362,2782,716,906,660,6494
43105,5212,50,285,2100,439,756,379,4877
43106,1028,71,87,470,44,140,28,870
43107,2224,98,119,879,242,231,145,2007
43109,65,2,10,24,2,4,1,53
43110,25156,529,851,7411,2421,5292,2655,23776
43111,183,0,6,69,9,0,8,177
43112,3245,17,229,1053,431,705,274,2999
43113,16818,372,1461,7055,1219,2378,1104,14985
43115,943,94,69,374,70,181,56,780
43116,964,9,48,341,86,169,93,907
43117,134,0,37,61,0,0,0,97
43119,18939,246,1786,5688,1979,3674,1523,16907
43123,45158,707,2851,15173,3509,8763,3899,41600
43125,10043,77,632,3672,985,1808,620,9334
43126,362,2,32,176,49,35,7,328
43127,124,0,0,71,15,0,0,124
43128,1620,23,199,778,90,180,57,1398
43130,42995,935,3562,16761,4331,5145,2871,38498
43135,2898,47,346,1518,172,204,60,2505
43136,470,0,7,173,85,46,43,463
43137,1686,37,241,684,140,220,96,1408
43138,12316,270,983,5298,1422,1290,733,11063
43140,18071,536,2018,7422,1368,1921,808,15517
43142,68,7,10,34,1,3,2,51
43143,4076,82,385,1939,209,387,135,3609
43144,310,7,32,169,39,1,2,271
43145,1482,48,141,648,117,119,65,1293
43146,9403,363,1304,3341,704,947,585,7736
43147,26342,454,455,5357,2430,7405,4386,25433
43148,1612,17,169,664,100,267,77,1426
43149,1835,19,81,825,242,303,57,1735
43150,1577,67,103,690,200,235,36,1407
43151,212,5,31,111,23,11,3,176
43152,587,9,65,343,56,14,18,513
43153,571,9,57,225,39,68,35,505
43154,2216,32,174,944,200,382,94,2010
43155,1904,39,55,904,125,234,74,1810
43156,138,3,7,87,14,18,4,128
43157,381,16,31,187,19,26,4,334
43158,227,0,55,114,23,28,0,172
43160,15132,378,1707,7077,964,1754,792,13047
43162,5044,249,380,2345,409,527,179,4415
43164,1496,97,145,743,72,84,130,1254
43201,12840,365,609,1690,498,4611,2899,11866
43202,14217,355,331,1251,899,5696,3628,13531
43203,5406,273,588,1606,369,940,430,4545
43204,29638,1125,4438,10631,1917,4404,1820,24075
43205,8956,167,966,2238,863,1675,1021,7823
43206,16370,494,1581,4274,832,3811,2493,14295
43207,32881,1556,4802,13601,2148,3016,918,26523
43209,19056,307,522,2951,923,5596,5247,18227
43210,649,0,0,47,6,192,377,649
43211,13660,743,2731,4859,805,941,239,10186
43212,15902,82,262,1136,523,7074,4852,15558
43213,22046,840,2038,7796,1790,3116,1507,19168
43214,20401,183,303,2806,1346,7021,5264,19915
43215,12019,94,432,933,436,5445,3207,11493
43217,1276,16,135,626,71,41,28,1125
43219,18705,729,1486,6254,1103,3295,1454,16490
43220,19172,252,324,2107,1055,6790,5927,18596
43221,23004,161,266,2418,909,9196,6665,22577
43222,2976,152,826,1101,155,253,61,1998
43223,16984,997,3479,7174,1059,719,343,12508
43224,29498,2508,3087,10128,1821,3447,1493,23903
43227,15905,1129,1565,5854,1212,1584,685,13211
43228,34703,2301,3263,10886,2701,5689,2705,29139
43229,34848,2323,2255,10448,2617,6277,2036,30270
43230,41090,407,1007,8378,3066,12850,6660,39676
43231,13601,701,485,4016,1112,2711,1050,12415
43232,29056,1065,2271,11113,2504,3415,1164,25720
43235,31246,435,692,4652,1852,10656,7196,30119
43240,3039,0,20,588,241,1018,652,3019
43302,38212,1167,4145,16023,2993,2969,2018,32900
43310,1985,58,110,991,151,172,89,1817
43311,12528,179,669,6330,1094,1553,622,11680
43314,2163,0,79,1069,246,167,90,2084
43315,4845,54,663,2154,384,488,250,4128
43316,3884,111,230,1893,454,305,141,3543
43317,113,0,12,48,13,14,11,101
43318,2607,288,111,1289,111,219,145,2208
43319,693,0,54,380,12,66,37,639
43320,1163,16,60,549,82,89,42,1087
43321,175,11,14,67,40,13,4,150
43322,264,3,8,161,26,12,9,253
43323,531,10,5,278,122,39,6,516
43324,2158,20,132,1055,149,320,112,2006
43326,8917,328,668,4562,575,819,428,7921
43330,72,0,0,52,2,4,3,72
43331,3564,78,354,1744,245,197,190,3132
43332,1286,24,74,702,88,88,88,1188
43333,356,23,30,249,5,11,16,303
43334,4495,113,488,1987,407,315,191,3894
43336,0,0,0,0,0,0,0,0
43337,860,33,18,365,104,102,22,809
43338,7023,124,451,3091,690,863,361,6448
43340,1148,81,52,566,117,86,51,1015
43341,662,8,76,358,12,30,15,578
43342,1971,7,58,930,166,269,107,1906
43343,724,23,61,350,80,34,10,640
43344,3972,125,319,1947,329,351,263,3528
43345,492,8,26,295,49,28,22,458
43347,1039,27,86,506,100,90,10,926
43348,1314,29,92,645,84,107,100,1193
43351,6998,168,455,3199,787,782,433,6375
43356,1036,2,40,453,80,113,58,994
43357,2900,13,145,1209,301,338,245,2742
43358,1811,39,184,826,97,292,52,1588
43359,606,4,32,368,33,36,13,570
43360,1135,19,42,414,201,160,34,1074
43402,17265,170,742,4503,1427,3722,3348,16353
43403,27,0,0,0,6,0,0,27
43406,1241,35,68,694,136,82,24,1138
43407,488,0,19,244,66,59,7,469
43408,172,1,11,83,16,14,7,160
43410,7118,145,510,3143,714,665,182,6463
43412,3252,56,182,1400,319,457,193,3014
43413,893,4,102,377,78,72,42,787
43416,2206,75,122,803,280,364,175,2009
43420,20709,654,1640,8496,2161,2145,1202,18415
43430,3149,73,183,1109,455,450,153,2893
43431,3089,74,207,1258,367,361,134,2808
43432,1006,45,51,347,86,218,84,910
43433,61,0,9,52,0,0,0,52
43434,46,6,9,12,11,1,0,31
43435,1024,37,41,436,122,94,54,946
43437,337,9,39,152,42,23,13,289
43438,188,0,3,41,20,53,25,185
43439,53,9,0,0,0,0,0,44
43440,4071,37,154,1393,289,683,502,3880
43442,770,19,85,259,51,79,36,666
43443,1346,11,51,553,156,221,84,1284
43445,918,20,20,263,220,139,63,878
43446,80,1,1,34,1,12,17,78
43447,2536,40,157,993,264,277,120,2339
43449,5742,155,413,2237,588,665,368,5174
43450,2552,79,68,782,319,445,332,2405
43451,893,9,26,397,52,137,111,858
43452,10260,200,661,3472,1018,1443,957,9399
43456,241,5,4,70,30,59,36,232
43457,1037,26,78,477,149,91,34,933
43458,318,4,22,170,26,25,8,292
43460,4185,22,163,1167,654,697,412,4000
43462,817,14,71,380,41,100,63,732
43463,19,0,0,19,0,0,0,19
43464,807,16,9,339,92,190,82,782
43465,3787,54,251,1753,370,435,255,3482
43466,1485,23,82,753,110,155,41,1380
43467,43,2,8,17,2,4,0,33
43468,359,82,22,137,12,22,0,255
43469,2048,53,114,687,237,366,141,1881
43501,535,9,64,276,25,41,11,462
43502,4360,120,352,1494,432,614,392,3888
43504,922,0,34,408,102,100,67,888
43505,40,0,4,20,2,6,0,36
43506,9944,141,529,4356,940,960,681,9274
43511,768,12,73,386,38,98,30,683
43512,19146,467,1131,8159,1978,2126,1135,17548
43515,5744,85,302,2540,684,537,390,5357
43516,1773,21,116,838,187,240,107,1636
43517,2786,73,186,1107,345,342,203,2527
43518,1753,44,133,829,190,155,59,1576
43519,160,0,10,86,23,22,0,150
43521,1823,69,64,767,234,147,77,1690
43522,2334,38,89,816,277,345,251,2207
43523,20,0,0,20,0,0,0,20
43524,934,9,41,436,94,118,69,884
43525,684,9,31,159,58,153,72,644
43526,3978,43,241,1892,347,410,129,3694
43527,1380,35,130,603,180,123,74,1215
43528,11358,274,549,2493,1028,2631,1717,10535
43529,210,4,37,77,2,30,1,169
43531,175,0,51,100,0,0,0,124
43532,2604,0,105,1192,338,257,107,2499
43533,1178,33,60,510,123,132,29,1085
43534,1176,31,123,376,119,174,99,1022
43535,497,5,20,187,91,85,41,472
43536,118,15,9,88,6,0,0,94
43537,19362,177,579,4133,2049,4711,3362,18606
43540,913,16,42,419,93,124,41,855
43541,107,3,15,51,6,17,1,89
43542,2589,0,34,760,259,552,543,2555
43543,5480,138,610,2420,484,502,319,4732
43545,9780,180,463,4174,1027,1166,665,9137
43547,143,0,0,52,28,0,16,143
43548,405,4,24,177,48,58,22,377
43549,891,26,47,440,51,99,85,818
43551,26915,182,821,5987,3023,7076,5235,25912
43553,74,0,7,14,23,7,2,67
43554,1564,78,140,672,187,152,84,1346
43555,164,0,0,99,31,0,0,164
43556,1182,80,73,445,151,138,35,1029
43557,2355,40,285,971,242,179,103,2030
43558,9261,136,464,3822,1070,1004,520,8661
43560,22334,326,569,4454,2041,6276,4535,21439
43565,334,0,18,166,27,25,15,316
43566,5712,39,163,1171,556,1647,1101,5510
43567,8821,281,702,3677,894,1231,328,7838
43569,1887,42,144,778,170,200,79,1701
43570,2103,70,124,930,193,184,91,1909
43571,5189,9,112,1432,686,1220,658,5068
43604,5880,347,1193,1753,447,475,362,4340
43605,16067,782,2707,6858,1279,476,323,12578
43606,15079,254,1247,3281,1047,3373,2574,13578
43607,12657,577,1577,3886,1048,1312,778,10503
43608,9169,476,2039,3453,657,276,130,6654
43609,13138,595,2155,4538,1345,1185,867,10388
43610,2721,78,443,768,202,296,128,2200
43611,12663,307,1210,4429,1331,1452,403,11146
43612,19180,291,1722,7695,2266,1451,692,17167
43613,22467,548,1414,7253,2237,3141,1555,20505
43614,22596,413,1299,6001,2365,4299,2385,20884
43615,27640,547,2132,7729,2908,4213,2955,24961
43616,14736,286,1103,5203,1676,1841,1024,13347
43617,5224,25,322,1081,315,1448,1265,4877
43619,5122,51,313,1977,625,589,460,4758
43620,4077,164,678,1311,219,530,323,3235
43623,14588,487,768,3948,1327,2962,1855,13333
43701,38603,1182,3852,15628,4075,3941,2200,33569
43711,57,0,17,6,1,0,0,40
43713,4828,70,348,2106,490,538,297,4410
43716,1462,30,166,812,81,91,48,1266
43717,119,0,5,73,16,2,0,114
43718,2116,30,73,837,273,207,224,2013
43719,1946,12,92,974,213,224,81,1842
43720,880,13,30,541,29,94,37,837
43721,55,0,55,0,0,0,0,0
43722,233,0,29,130,19,10,0,204
43723,3345,107,400,1712,260,173,72,2838
43724,7333,125,1042,3418,596,265,388,6166
43725,13662,287,1518,5867,1218,1287,790,11857
43727,883,54,73,415,98,76,22,756
43728,1009,50,111,492,98,17,17,848
43730,1508,62,164,765,123,106,41,1282
43731,3815,52,350,2146,318,212,40,3413
43732,1210,37,102,559,133,116,92,1071
43733,0,0,0,0,0,0,0,0
43734,1176,0,93,650,154,31,5,1083
43735,351,0,77,121,21,15,6,274
43736,31,4,9,10,2,0,0,18
43738,64,0,5,53,2,4,0,59
43739,1548,49,165,649,222,157,40,1334
43740,174,3,11,87,19,9,4,160
43746,864,37,75,410,75,157,0,752
43747,641,50,30,317,40,56,4,561
43748,1816,23,371,720,174,74,65,1422
43749,1731,124,222,835,199,64,51,1385
43750,106,0,8,30,0,0,50,98
43754,1165,98,101,618,85,81,33,966
43755,1388,51,132,594,139,160,57,1205
43756,3642,92,309,1715,400,254,171,3241
43758,2105,43,217,958,220,223,59,1845
43759,50,0,2,35,0,2,0,48
43760,1231,17,203,558,106,79,112,1011
43761,49,0,0,26,0,23,0,49
43762,3155,137,167,1012,410,425,310,2851
43764,5868,213,840,2563,508,435,291,4815
43766,1054,19,74,439,126,83,28,961
43767,731,7,65,299,111,55,77,659
43768,309,0,10,131,58,18,9,299
43771,1240,12,135,746,79,94,21,1093
43772,1393,2,114,744,138,164,81,1277
43773,2425,185,333,1006,199,221,75,1907
43777,3171,138,465,1629,225,128,122,2568
43778,651,60,53,289,93,92,10,538
43779,661,1,51,487,44,7,8,609
43780,1338,7,99,478,183,207,159,1232
43782,392,18,57,204,17,18,6,317
43783,3290,64,175,1496,448,300,159,3051
43786,25,5,1,9,2,1,0,19
43787,2178,141,303,952,246,119,58,1734
43788,494,10,77,250,35,39,17,407
43793,3606,90,384,1685,337,214,193,3132
43802,601,70,46,272,25,50,12,485
43804,1983,956,145,533,58,116,36,882
43805,81,0,35,46,0,0,0,46
43811,597,3,24,379,67,11,2,570
43812,13204,348,1385,6320,916,1326,614,11471
43821,2947,48,155,1328,371,415,240,2744
43822,3295,202,212,1659,241,224,88,2881
43824,2503,594,223,961,182,201,77,1686
43830,4066,144,329,1426,435,644,230,3593
43832,5002,228,525,2622,347,412,183,4249
43836,86,0,3,54,4,9,2,83
43837,1153,55,119,614,107,67,50,979
43840,889,91,66,425,56,77,31,732
43842,263,21,36,105,16,40,14,206
43843,719,57,59,355,69,18,44,603
43844,2494,124,219,1204,285,141,66,2151
43845,3425,90,279,1896,320,264,63,3056
43901,1514,37,156,694,184,98,65,1321
43902,45,0,0,27,18,0,0,45
43903,1498,26,209,716,106,132,10,1263
43905,107,33,28,0,9,9,9,46
43906,6107,207,528,2588,641,474,230,5372
43907,4329,116,442,2019,524,234,260,3771
43908,1054,56,52,607,110,77,51,946
43910,2420,71,233,1079,284,267,117,2116
43912,4727,154,445,2000,663,342,186,4128
43913,1043,19,52,525,140,61,0,972
43914,142,9,70,43,8,0,0,63
43915,882,3,61,538,33,71,21,818
43917,2676,133,97,1413,288,147,128,2446
43920,15472,485,1739,7030,1743,1041,577,13248
43925,202,0,0,78,46,14,0,202
43926,171,17,11,91,30,4,0,143
43927,79,0,9,53,17,0,0,70
43928,21,0,0,9,0,12,0,21
43930,553,0,21,221,65,81,7,532
43931,265,0,7,181,27,22,28,258
43932,610,29,59,385,56,47,0,522
43933,1386,30,104,735,206,26,19,1252
43934,361,0,10,188,58,0,43,351
43935,6656,161,604,2888,713,612,294,5891
43938,4153,26,220,1668,505,563,256,3907
43939,323,4,12,181,38,19,24,307
43940,80,0,0,45,0,11,9,80
43942,1928,7,130,1022,132,128,95,1791
43943,2325,44,161,1189,231,190,53,2120
43944,1676,8,63,695,293,245,53,1605
43945,2050,56,258,1174,94,83,78,1736
43946,1556,17,129,861,87,125,115,1410
43947,4004,37,121,1765,444,591,210,3846
43948,360,7,39,137,31,18,28,314
43950,12772,276,1005,4731,1233,1859,1165,11491
43951,48,0,0,26,0,0,0,48
43952,12115,412,1008,4781,1149,1292,941,10695
43953,8426,153,469,3446,1167,789,652,7804
43961,254,0,45,137,33,6,0,209
43962,64,3,4,45,3,0,2,57
43963,1033,36,70,460,105,92,60,927
43964,6316,157,511,2748,824,513,324,5648
43967,0,0,0,0,0,0,0,0
43968,4391,96,618,2061,437,322,104,3677
43970,37,0,0,37,0,0,0,37
43971,808,10,85,362,69,67,19,713
43972,115,0,0,108,0,0,0,115
43973,1706,155,196,821,74,120,71,1355
43974,55,1,4,23,8,12,1,50
43976,1262,82,88,597,129,85,24,1092
43977,1529,23,87,661,324,67,67,1419
43983,346,0,19,105,77,23,77,327
43985,62,0,14,34,1,0,0,48
43986,1392,105,107,748,180,30,11,1180
43988,1658,94,224,744,137,148,52,1340
44001,15761,238,876,5221,1885,2483,1244,14647
44003,3021,179,230,1327,236,241,201,2612
44004,21859,879,2276,9609,1807,2034,1039,18704
44010,1116,11,126,427,85,138,88,979
44011,14803,78,443,2621,1362,4388,2944,14282
44012,16733,123,455,3051,1515,4922,3508,16155
44017,12179,267,671,3229,964,2422,1675,11241
44021,4097,439,255,1428,304,606,281,3403
44022,12301,68,131,944,623,4828,3931,12102
44023,12398,77,309,1925,746,4429,2756,12012
44024,16537,380,644,4344,1451,3631,2246,15513
44026,8159,99,324,2340,487,2167,911,7736
44028,6576,61,499,2355,572,777,679,6016
44030,11644,370,1148,5000,1046,1143,569,10126
44032,1007,69,138,478,37,31,0,800
44035,43325,953,4238,14860,4636,4621,2256,38134
44039,23033,286,1132,6835,2622,4668,2473,21615
44040,2195,5,35,267,58,638,882,2155
44041,10784,351,924,5194,716,923,461,9509
44044,12094,118,1435,4190,1023,1433,731,10541
44045,354,10,46,135,30,40,9,298
