ZipCode,Pop16YAO,MedianEarnings16YAO,MedianEarnings25YAO,MedianEarningsBachelors25YAO,MedianEarningsGradOrProfDeg25YAO
87827,9,,,,
87828,83,11081,11081,,
87829,196,30122,30122,36034,
87830,409,18996,18979,,
87831,131,,,50217,
87832,26,,,,
87901,2444,20551,22019,20189,40417
87930,333,10378,13773,,
87931,348,36645,36875,33137,
87933,138,18667,,,
87935,354,23793,25446,39271,
87936,139,,,,
87937,1219,12037,13741,35962,
87939,76,40400,40400,,
87940,474,19212,19654,,
87941,359,6921,10668,,
87942,350,15417,16875,73393,
87943,51,2500,2500,,
88001,18516,17156,24673,30667,42976
88002,725,22703,29844,,95750
88003,270,4225,,,
88004,266,4125,3289,,
88005,13513,23586,27950,36418,58750
88007,10895,25074,30647,50482,51382
88008,3588,32933,37574,39621,53000
88009,46,,,,
88011,14961,26856,37139,48547,81623
88012,13729,24753,29419,48906,44542
88020,345,24141,24531,23125,62000
88021,8262,17352,20915,28750,55417
88022,415,31028,32222,35391,
88023,1006,22410,27594,55272,53550
88024,77,,,,
88025,85,28750,,,
88026,590,21364,24077,19750,
88027,150,27500,33529,50859,
88028,87,22841,22841,,
88029,480,14850,16397,51125,
88030,9130,16810,19893,40453,52841
88032,83,23803,23803,,
88033,0,,,,
88034,16,,,,
88038,168,,,,
88039,120,35600,35600,35809,
88040,48,31154,31154,108125,
88041,481,18250,20352,,
88042,93,45268,45268,,
88043,556,31500,33654,34643,65694
88044,1706,21282,25058,37583,55333
88045,1335,20234,23800,16923,52961
88046,302,28750,30767,26382,
88047,1195,19121,22869,50221,
88048,1071,19712,20347,,
88049,56,,,,
88051,24,,,,
88052,47,,,,
88053,80,,,,
88055,20,,,,
88056,61,17109,15781,,
88061,7862,27334,32482,35883,50774
88063,5834,17375,19779,37520,19083
88065,307,,49063,,
88072,671,13727,14953,,
88081,6585,16536,18776,30109,
88101,24009,26973,31538,44950,56950
88103,312,21609,21786,,
88112,74,18636,19318,,
88113,49,29063,28958,,
88114,15,101406,101406,,
88115,42,14583,38438,,
88116,197,25893,30625,34643,
88118,111,27007,27270,,
88119,800,30078,32744,26711,45893
88120,92,41250,52788,,53977
88121,33,29861,29861,29286,
88124,465,31140,32463,57500,51563
88125,38,,,4125,
88126,5,,,,
88130,9236,21217,29803,35398,48407
88132,91,33438,40417,,55417
88134,17,,,,
88135,733,21612,26810,,44783
88136,16,49583,49583,,
88201,12824,29650,34061,48827,54299
88203,13719,23846,28601,42522,52853
88210,8939,36101,41580,57240,69271
88220,18988,35496,41354,52267,60291
88230,1999,26994,28689,42639,
88231,1604,32411,40962,,
88232,1113,18750,21140,48393,
88240,18627,31764,40073,52926,63478
88242,3729,41861,49707,55800,67984
88250,129,,25714,,
88252,960,36875,44279,66250,
88253,369,33021,34583,,
88254,29,,,,
88255,22,,,,
88256,813,30452,36528,44107,
88260,6708,31146,40076,47800,60875
88262,5,,,,
88263,99,53542,53542,,
88264,11,,,,
88265,50,,,,
88267,567,38750,40809,38125,80750
88268,173,21213,,,
88301,432,21000,21929,76500,
88310,18131,25418,28273,44874,59531
88311,586,20556,26250,,
88312,1137,35591,35591,48206,42372
88314,56,,,,
88316,894,17292,27228,16250,
88317,688,28235,32105,21620,
88318,119,36083,35893,15833,82679
88321,30,15938,15938,,
88323,0,,,,
88324,61,56250,56923,,
88325,296,,,,
88330,2042,26089,40158,26146,83750
88336,156,15104,15104,,
88337,822,25313,25813,25000,49875
88338,60,109239,109239,,
88339,219,,,74375,
88340,1620,20065,23893,47083,43750
88341,159,15625,15625,,
88342,22,,,,
88343,0,,,,
88344,0,,,,
88345,3772,23857,27354,42455,52353
88346,1060,20853,21033,,
88347,71,16989,25417,27083,
88348,139,12411,,56538,
88349,14,,,,
88350,163,,,,
88351,88,,,,
88352,2331,28578,30658,30726,
88353,14,14286,14286,,
88354,0,,,,
88355,0,,,,
88401,2253,18220,19856,32333,57646
88410,48,38000,39000,,
88411,36,30000,30000,,60833
88414,12,36000,36000,,
88415,1637,23839,26433,40750,62813
88416,35,,,,
88417,0,,,,
88418,97,28542,28958,,
88419,82,,,21333,
88421,0,,,,
88422,40,,,,
88424,24,23750,30000,,
88426,473,13403,18224,35625,58347
88427,75,26750,25750,46250,
88430,58,31786,35556,,
88431,15,,,,
88434,233,27279,28021,,34010
88435,1693,24071,27440,50000,46250
88436,23,,,,
89001,528,40286,45700,,
89002,17325,43819,50611,60057,74619
89003,360,,,,
89004,118,,,76250,
89005,6746,34300,40397,53438,57656
89007,465,25257,30813,73393,
89008,587,36016,38009,,71094
89010,207,34625,33375,56250,
89011,14318,36080,40809,49096,58883
89012,17682,42587,50008,59276,80593
89013,139,26375,26375,67692,
89014,22627,33163,38802,52321,61662
89015,19829,32094,35869,48320,62721
89017,0,,,,
89018,1862,15369,15745,16563,
89019,1224,29063,35238,,
89020,521,32572,33630,,76346
89021,1437,58689,63829,81023,68370
89022,0,,,,
89025,592,26189,28266,52417,
89026,0,,,,
89027,6450,26378,30053,35865,70000
89029,2740,21864,23271,19728,13646
89030,20500,23851,26438,26184,38393
89031,34248,33495,36955,45822,63516
89032,22896,30218,32609,40894,51806
89039,26,31250,31250,,
89040,1441,41719,46451,74438,68462
89042,617,31307,36310,29679,69911
89043,628,,,3042,
89044,9322,48555,51329,60250,77448
89045,1232,49516,51538,,
89046,149,35069,33500,,
89047,96,46458,46458,,
89048,7662,27715,31845,50417,53850
89049,1557,24914,31344,21068,
89052,26156,45781,50698,61412,80091
89054,0,,,,
89060,3058,25962,30653,35759,58929
89061,1970,33319,34010,55223,
89074,28420,40848,43738,51129,70975
89081,18397,31032,35339,42819,56808
89084,13859,40685,45206,56436,81212
89085,2248,48750,54384,57281,73194
89086,2791,31896,33914,49022,42386
89101,19447,21596,22756,25845,54848
89102,18833,25472,27000,36155,62083
89103,29335,28058,30622,39214,51272
89104,18709,26879,29068,31618,49444
89106,11009,25397,27715,32428,53289
89107,18449,25683,28048,38534,37309
89108,37171,29605,31874,37086,43281
89109,4685,31646,33030,51417,67439
89110,34146,25957,29305,37360,57857
89113,18374,38540,41565,45917,64324
89115,27645,24321,26884,32196,60385
89117,30980,35403,38314,50446,76056
89118,13170,33887,36361,40752,67563
89119,29604,25074,26809,32146,45276
89120,13256,30477,32664,37465,63552
89121,31984,26422,29360,32321,50509
89122,25353,28358,31093,36427,51296
89123,35653,36123,40403,52518,64907
89124,511,50121,51371,,101222
89128,20526,34096,37110,44773,55994
89129,30496,38475,42383,52759,73575
89130,18278,34539,39693,47136,66250
89131,25180,45939,51151,58426,71949
89134,9298,42500,44960,58881,73277
89135,13923,57354,61894,65026,88462
89138,8434,60595,66550,76724,110756
89139,23588,36672,40377,47702,60156
89141,18026,44126,48564,56367,68963
89142,18503,29156,31625,33802,57500
89143,6626,46266,51727,57750,71659
89144,10166,51177,54345,62847,83319
89145,12951,31677,34373,48327,63845
89146,9439,30892,32196,55000,50625
89147,30102,31694,34206,41776,59888
89148,29219,40187,42445,51851,58616
89149,20660,42402,47404,54875,71318
89156,14430,28258,30852,31576,47438
89161,131,39177,39177,,
89166,11669,46318,51061,60301,74523
89169,11688,24336,27257,29386,46625
89178,21202,41984,44716,53750,71406
89179,3595,47280,48531,53750,50575
89183,23145,35911,39372,51117,57107
89191,628,20365,21625,21071,
89301,3492,37885,42063,60302,66750
89310,196,,,,
89311,72,,45543,,
89314,159,35083,35583,87500,
89316,689,54018,54161,64833,
89317,139,,,,
89318,500,42059,44444,38452,
89319,40,34773,34773,,
89402,8,,,,
89403,8410,35465,39417,52147,49728
89404,13,,,,
89405,77,,60129,,
89406,11211,31226,34375,53214,68906
89408,9661,33217,36037,52658,73214
89409,74,,,,
89410,5273,30991,34458,40375,63028
89411,276,32411,33828,174500,31875
89412,155,,,,
89413,278,41591,49583,60257,250000
89414,99,21929,21929,,
89415,1491,31783,33080,,62120
89418,113,,,,
89419,2066,32956,33889,70288,60000
89420,0,,,,
89421,149,31319,31736,,
89422,48,,,,
89423,4600,40168,45284,57831,57891
89424,105,29485,30000,43750,
89425,250,17500,17500,,
89426,48,,,,
89427,481,19954,21250,,
89428,36,,,,
89429,2568,25692,27081,35238,58583
89430,235,,77778,,101394
89431,20222,26390,30335,39423,40515
89433,10681,30157,32281,38676,57545
89434,14772,34016,37927,51172,62596
89436,22675,44970,49884,57681,61692
89438,37,,,,
89439,774,33875,37500,51964,
89440,491,,,56780,
89441,6634,47764,53207,68833,64485
89442,573,31445,32457,65250,
89444,1047,25795,28148,72589,2500
89445,9101,39476,45358,62575,76196
89446,0,,,,
89447,3106,29232,34018,41536,
89448,674,59167,61875,71548,72321
89449,1845,31040,31583,42439,52500
89450,45,,,,13563
89451,4758,42335,50991,61597,90111
89460,7296,29884,33257,32850,62500
89501,2288,31188,35095,41991,55288
89502,25256,27273,29720,45244,54906
89503,18330,26000,35117,43059,60988
89506,23603,30286,33146,41141,54187
89508,6755,37359,40934,56307,70909
89509,20122,35931,41182,50859,66709
89510,795,35230,36173,53333,
89511,14241,50482,54444,61389,88173
89512,13667,22313,26907,28732,48347
89519,4115,56065,62070,62370,95917
89521,17027,45199,51059,59066,67560
89523,19809,37879,42138,48170,63526
89701,13980,30272,33184,48819,51250
89702,0,,,,
89703,5036,40895,45074,52519,77734
89704,2248,50161,51331,62639,61058
89705,2771,38685,40543,44129,43636
89706,10210,29912,32504,40256,61250
89801,14867,40969,47371,48094,74659
89815,7742,52908,61491,51545,73191
89820,2810,51617,54828,69557,34784
89821,224,58750,63542,,
89822,1227,39952,57806,36188,
89823,38,,,,
89825,839,24053,24282,,
89826,0,,,,
89828,208,,,,
89830,68,45556,45556,,
89831,0,,,,
89832,586,28261,31681,41875,57614
89833,81,21607,,,
89834,82,25156,,,
89835,794,31711,35822,59000,
89883,2378,29973,36137,,69654
90001,25953,21267,22847,31842,58879
90002,21547,21126,22931,39453,36875
90003,30982,20901,22063,31003,34712
90004,35881,26713,27960,43731,65900
90005,22782,23655,24641,37478,51958
90006,33207,20189,21471,35666,43250
90007,21372,13607,23469,27201,35302
90008,16282,31248,35908,54787,70668
90010,2214,41558,44773,58375,52857
90011,49412,19780,20859,30896,41974
90012,17820,30331,33315,53304,76125
90013,5867,46617,50694,50910,94625
90014,5289,51541,53815,59229,85750
90015,12563,26201,30943,67137,91277
90016,24111,27883,30446,43929,52964
90017,14639,22200,23831,51923,73100
90018,27069,24531,26875,41833,54483
90019,38112,31113,33733,49699,69880
90020,23379,29751,31051,40389,49335
90021,1728,21473,23516,45208,65387
90022,30083,25291,27082,40972,48646
90023,21351,22060,24334,34559,34063
90024,29647,12131,55137,59099,63154
90025,32702,50876,54052,60273,70336
90026,42183,31432,34249,50544,66487
90027,29512,41319,43066,51810,66319
90028,21513,33644,37373,46233,51352
90029,22682,25213,26510,40404,50693
90031,19848,22331,25720,38297,63549
90032,24747,23815,28713,43644,78090
90033,21146,21543,23545,36193,51746
90034,38276,45267,49065,59971,69523
90035,16653,52503,60841,62872,75593
90036,25320,54705,60803,61190,73815
90037,29065,20799,21980,35476,42407
90038,17408,26275,27919,42757,57031
90039,18096,43723,47735,54729,75851
90040,5792,27207,30376,41765,51693
90041,16522,36130,44559,51955,73594
90042,36457,30053,32289,51052,64100
90043,21960,32155,36063,52546,83647
90044,40909,23826,25638,44813,56548
90045,25035,46676,61234,67585,91132
90046,37150,49763,52982,56247,76784
90047,23429,29881,32525,45393,80426
90048,15872,64129,66840,64636,85490
90049,22478,67724,75713,74626,106398
90056,4023,56311,61757,62917,95223
90057,27785,19339,20565,36907,36349
90058,991,19092,19928,2500,
90059,18392,21857,24236,41154,74432
90061,12319,23575,26912,34643,51406
90062,17070,25377,27105,46415,53846
90063,24619,26512,28570,38774,59135
90064,14792,58743,63806,67097,97462
90065,26694,31706,36024,53211,76114
90066,37212,44308,49260,58667,76986
90067,982,62794,64044,,182946
90068,14942,54682,60419,65693,78288
90069,15761,60462,63515,71385,86653
90071,0,,,,
90073,186,,,22125,
90077,4662,82589,95483,81429,130147
90079,0,,,,
90089,1749,2500,,,
90090,0,,,,
90094,5809,99042,105143,106923,115240
90095,0,,,,
90201,47398,21531,24119,34357,51250
90210,9741,74433,77296,76667,134216
90211,4777,56064,61404,64073,84531
90212,7373,59614,68423,69190,83297
90220,24257,26374,30295,50010,69883
90221,22622,25415,27429,34783,57868
90222,13909,25650,28629,46324,49688
90230,18602,49063,53384,59591,81774
90232,9080,53520,61051,65088,74576
90240,13623,40317,43728,59235,80035
90241,23275,34980,38209,48935,69342
90242,21692,31883,35365,41398,73167
90245,9778,61084,67828,79821,98194
90247,24409,27652,30708,46147,57616
90248,5842,35066,37369,54963,82292
90249,13390,31957,36357,54032,72296
90250,51802,29768,32230,49990,62748
90254,13377,77968,83121,85601,104902
90255,36442,21459,23477,37382,44205
90260,19048,29584,31841,52161,57625
90262,32136,25082,27003,40891,51618
90263,1276,3048,,,
90265,10278,60440,75276,77072,137558
90266,17958,87470,96904,91345,139140
90270,13210,21674,23508,37513,57500
90272,10979,96691,106518,116900,127500
90274,11490,72553,84714,77532,125381
90275,19921,63931,72697,78467,104265
90277,20899,63688,68096,72567,96417
90278,23650,64846,71607,84371,103794
90280,45525,25262,28257,39430,62201
90290,3312,65833,78638,85106,92314
90291,19429,57715,63655,76140,94081
90292,15558,69550,74046,81061,94010
90293,8877,62226,68224,70822,103833
90301,19039,26139,28524,32734,55208
90302,16492,29142,32819,48131,67619
90303,11924,25862,29236,42656,69375
90304,13188,22622,25342,30922,53657
90305,8635,41077,47900,61186,73986
90401,5117,66521,68877,76023,100615
90402,6284,68321,73963,63333,107149
90403,16204,72236,74786,72887,100396
90404,13893,45075,51010,62253,80703
90405,18305,59980,64339,71897,95029
90501,22943,35260,40698,57500,74250
90502,9413,38828,40768,47694,54063
90503,23613,53071,59951,72107,85701
90504,17993,41240,50215,60448,85000
90505,19712,52619,60759,58987,97058
90506,0,,,,
90601,17258,40581,45236,60379,81760
90602,12576,29911,34239,46917,82911
90603,10931,44993,50857,57430,84125
90604,20810,35240,40371,63217,69306
90605,19557,34602,38294,58964,82394
90606,15357,35020,39468,62726,75433
90620,25021,35056,40257,48174,62935
90621,18937,26234,30930,43806,72216
90623,8252,44115,52043,59069,74902
90630,26193,42541,50840,58906,91124
90631,36907,35617,40629,56566,83682
90638,24698,39054,49382,64798,83750
90640,31043,27448,30756,47107,67660
90650,51156,30977,35343,47283,63797
90660,30927,31072,35339,47015,63862
90670,7915,35509,39048,59111,72235
90680,15434,29106,31944,53472,74671
90701,8046,32156,34362,40532,67689
90703,24231,49175,53470,63082,86296
90704,2326,32418,35067,65647,75388
90706,37607,31454,35123,45994,63807
90710,14324,30748,33827,49205,80721
90712,16759,46618,53087,66061,79290
90713,15755,48550,54620,64340,83057
90715,10625,33139,37364,51659,68611
90716,6482,24768,26537,43017,61172
90717,12022,41026,45040,55000,77742
90720,11675,47056,54791,61755,90840
90723,26221,26401,30149,36673,66827
90731,32332,30217,35451,53187,80616
90732,11533,53814,61474,69199,71019
90740,11056,55813,61544,72637,88681
90742,524,48043,53859,55568,66477
90743,137,95750,100208,126591,
90744,27174,22901,25725,37500,54561
90745,29310,31865,36485,54458,64099
90746,13553,41095,46216,58083,78889
90747,0,,,,
90755,6593,44916,48804,65145,77310
90802,25038,38819,42444,55429,74799
90803,20594,57371,64297,75161,83252
90804,21570,31778,36109,51347,65641
90805,45370,27076,31185,45182,64531
90806,19842,27647,31115,53193,74688
90807,18255,44747,50070,60950,85417
90808,21482,61263,65640,84170,89798
90810,18371,25977,30456,48496,61667
90813,26910,22160,24883,41028,49896
90814,11711,47020,50161,53292,70387
90815,21128,51292,61155,68427,90441
90822,3,,,,
90831,0,,,,
91001,20989,42457,48930,64950,92907
91006,16641,47557,52666,63649,86495
91007,16499,42979,46309,50808,77617
91008,503,49464,68500,68750,105795
91010,13924,33621,37574,52478,69615
91011,10130,74897,87288,68732,114875
91016,22900,39040,44212,60813,82712
91020,4912,44424,46940,45833,64703
91024,5836,65773,68892,82708,83813
91030,14459,58856,63509,64139,88935
91040,11015,43594,50146,64361,81200
91042,13908,32342,37564,50664,82880
91046,39,,,,
91101,12625,47999,52369,61241,72800
91103,14637,28790,32466,57273,81944
91104,19666,37283,41919,59649,91572
91105,6568,71434,75268,81921,94848
91106,15806,42143,50660,52843,74030
91107,18190,51338,54319,68838,84183
91108,6049,83051,87297,66484,124622
91201,12368,33387,36875,56800,63875
91202,12344,40488,44667,55521,73387
91203,8413,32295,36727,54665,62891
91204,9569,25576,28327,41473,53148
91205,18931,30709,34203,48211,59722
91206,17679,40716,43207,51242,62639
91207,5841,58246,63082,72019,83733
91208,8430,56094,60318,72159,96614
91210,388,105278,106528,96061,231484
91214,16620,51133,59850,64743,84403
91301,14412,57773,64466,73184,98036
91302,13993,61953,73756,73048,102031
91303,17329,26718,30556,53834,68520
91304,30039,30243,33873,50060,76209
91306,27150,29716,32566,52215,61189
91307,14377,53785,63171,70993,91951
91311,22895,42316,48496,59421,75597
91316,16326,44143,47784,53968,77555
91320,24479,51933,62201,79695,102206
91321,18086,30995,38147,62036,79500
91324,15949,40551,46253,58912,66887
91325,19125,30982,40816,50423,84008
91326,19663,57140,63440,70489,82434
91330,1970,3050,14688,,47292
91331,51948,25439,28128,43245,54666
91335,42618,30988,34231,50531,61667
91340,17290,27334,30252,43654,54024
91342,48160,30975,35480,53098,70924
91343,33713,27318,32009,53939,67616
91344,28752,40096,47590,63281,79199
91345,9794,31612,36344,48385,69135
91350,20226,50264,58639,73906,79965
91351,18284,36363,41295,66209,66313
91352,23079,26458,29933,45179,55833
91354,17696,63666,73757,79125,96900
91355,17441,51744,59169,60194,94375
91356,17078,38924,42146,53737,78028
91360,22811,40717,51339,74564,84396
91361,10781,63556,69586,68036,117045
91362,19938,55686,64944,79550,96922
91364,14801,57837,62603,70858,91667
91367,25942,53367,60956,70020,86971
91371,0,,,,
91377,7280,75075,81272,83750,125226
91381,10948,63927,73727,90497,84287
91384,15159,35799,48236,68958,85078
91387,22972,41857,49122,63501,87071
91390,10621,46178,53407,70841,80192
91401,23785,28855,32120,50522,68676
91402,35937,22359,25192,35663,50000
91403,16405,53786,56752,63269,84271
91405,30481,23816,26597,40495,51047
91406,30660,30061,31982,54474,67609
91411,15350,30486,33384,54286,63413
91423,22292,46633,51672,55437,73330
91436,8142,68140,72807,70181,103688
91501,11353,40114,42140,50385,63043
91502,6048,32308,38113,39712,70508
91504,14011,41312,47097,62563,74520
91505,17990,50720,55403,69135,75625
91506,10785,45952,51940,63878,77128
91601,24237,32348,35533,46496,53182
91602,13867,45739,48559,52787,69145
91604,20716,60391,64206,66291,93813
91605,26216,25327,27447,39066,61950
91606,22842,28926,31313,51582,53375
