ZipCode,NonHispanic,WhiteAlone,AfricanAmericanAlone,AmericanIndianAlaskaNative,AsianAlone,NativeHawaiianPacificIslander,OtherNonHispanic,Hispanic
28448,771,656,115,0,0,0,0,116
28449,1894,1887,0,0,0,0,7,38
28468,5017,4771,191,0,0,0,55,76
28745,461,461,0,0,0,0,0,0
28751,3247,3153,45,34,11,0,4,140
28752,28387,25915,1418,144,217,14,679,2204
28768,7196,6854,281,1,16,0,44,192
28805,18448,16249,1825,55,45,0,274,1370
28906,18747,17623,326,208,163,0,427,654
28390,20243,10695,7023,241,557,194,1533,3547
28344,2809,2061,566,40,1,3,138,1390
28360,13493,2792,1624,8691,108,10,268,1438
28391,5645,4664,648,57,50,24,202,339
28401,22156,11694,9265,184,102,176,735,2123
28708,375,375,0,0,0,0,0,0
28712,19260,17563,1216,75,77,15,314,757
28717,1568,1558,0,10,0,0,0,72
28742,2660,2619,40,1,0,0,0,0
28747,2126,2099,0,27,0,0,0,117
28009,1221,853,307,0,0,0,61,0
28016,12350,10528,1451,33,0,0,338,696
28034,16271,13882,1872,46,149,4,318,1056
28037,19494,18641,324,10,275,0,244,616
28056,32151,27069,3115,178,955,0,834,2250
28071,2644,2524,104,0,0,0,16,5
28075,18229,12988,3259,79,1267,0,636,392
28079,33488,27641,3463,139,933,67,1245,3249
28080,7713,7186,240,108,28,19,132,228
28089,215,191,17,0,7,0,0,2
28115,34385,29532,3235,71,831,0,716,2638
28120,20437,16640,2985,39,485,30,258,682
28169,146,130,16,0,0,0,0,0
28202,11909,7746,3148,18,457,0,540,836
28206,10499,1454,8611,37,162,0,235,1420
28207,9357,8852,292,0,84,0,129,182
28270,33197,25667,3698,17,2650,0,1165,1862
28301,16923,2877,13000,203,266,0,577,677
28311,31992,14194,14985,96,705,138,1874,3649
28385,2460,1130,1170,109,0,0,51,102
28323,3400,2152,1138,4,5,0,101,499
28325,305,200,68,27,0,0,10,139
28372,13723,1511,1876,9917,94,0,325,299
28387,14873,12067,2333,18,201,42,212,653
28399,1738,1123,591,0,0,0,24,252
28457,8355,7019,1078,0,0,39,219,1948
28447,1326,797,509,0,0,0,20,317
28454,2419,1655,764,0,0,0,0,84
28455,1898,1804,74,20,0,0,0,16
28460,9381,8529,133,18,251,0,450,1109
28465,7082,7023,0,33,4,0,22,170
28467,10323,9172,799,57,21,33,241,228
28707,160,160,0,0,0,0,0,0
28709,2265,2235,0,9,7,0,14,37
28519,259,185,74,0,0,0,0,1
28527,969,910,59,0,0,0,0,47
28528,590,570,0,0,0,0,20,0
28529,1633,1429,143,3,0,0,58,73
28012,21766,18215,1918,101,623,1,908,1202
28027,56367,40559,10913,301,3589,6,999,7056
28032,3128,2642,90,81,126,0,189,168
28052,31220,18721,11588,12,92,10,797,4082
28076,376,272,104,0,0,0,0,0
28081,23893,18383,4724,52,305,30,399,3664
28090,8322,6816,1370,70,25,0,41,151
28129,5126,4863,197,6,49,0,11,161
28146,26474,23741,1851,206,196,0,480,1022
28167,2528,2067,437,0,24,0,0,63
28211,29468,23163,4086,59,1596,19,545,1321
28213,31939,8139,20893,13,1757,26,1111,8785
28762,6562,6383,100,29,0,0,50,396
28777,9605,8733,586,115,67,0,104,709
28778,9027,8413,324,68,92,14,116,912
28902,1377,1356,3,0,18,0,0,0
28909,888,854,0,0,0,16,18,143
28104,29674,25677,2070,247,1052,3,625,1411
28109,319,240,70,0,0,0,9,21
28117,37666,33225,1846,74,1919,32,570,1612
28125,2218,2198,0,0,20,0,0,44
28128,6903,5228,1102,21,300,0,252,153
28166,9184,7683,1299,16,57,0,129,210
28203,15403,10956,3473,20,478,0,476,543
28215,50113,14921,31379,206,2041,0,1566,12420
28305,5475,3688,1542,50,73,0,122,230
28326,20073,14130,3981,428,564,28,942,3312
28332,289,203,84,0,2,0,0,65
28339,6972,4656,2154,18,15,0,129,385
28341,3351,1946,1293,0,0,0,112,1492
28348,32005,18913,9881,872,502,72,1765,3668
28352,25016,10923,10575,2759,234,8,517,744
28358,35516,15817,11628,6840,400,0,831,3244
28409,32209,29815,854,31,411,0,1098,1971
28420,3767,3265,289,38,31,0,144,78
28114,6673,5999,565,0,2,0,107,466
28746,2365,2268,27,6,29,4,31,6
28806,38633,34004,2584,214,464,285,1082,4017
28532,19595,13360,4501,214,394,62,1064,2610
28618,2520,2454,9,0,7,0,50,61
28646,307,306,1,0,0,0,0,1
28683,1084,1069,0,0,0,0,15,51
28901,4716,4407,35,116,30,0,128,158
28584,11460,10548,144,36,427,0,305,805
28586,7125,4982,2042,45,25,13,18,134
28601,46379,39955,2997,61,2292,0,1074,5327
28649,994,994,0,0,0,0,0,0
28604,7284,6909,155,60,90,14,56,351
28627,871,860,0,0,0,0,11,99
28640,4285,4118,110,21,0,0,36,474
28654,2975,2801,93,44,0,0,37,125
28666,83,83,0,0,0,0,0,42
28670,3428,3317,15,64,32,0,0,162
28682,1274,1232,42,0,0,0,0,27
28694,7305,7060,61,26,46,0,112,154
28711,13207,12196,596,76,98,0,241,191
28714,16182,15780,129,63,40,6,164,862
28739,20120,18709,370,113,172,0,756,1354
28763,2511,2392,20,0,25,0,74,247
28356,4638,3078,1091,104,42,0,323,252
28269,69566,26492,35171,181,5552,8,2162,7245
28403,39061,32085,5491,88,690,0,707,1858
28516,11117,9434,1344,13,24,0,302,151
28607,34179,32269,715,252,420,33,490,1344
28678,5915,5578,120,0,0,31,186,662
28379,23314,14894,7352,500,166,0,402,1089
28456,3380,1415,1824,67,0,0,74,420
28504,20586,12546,6742,13,244,8,1033,1266
28792,28653,25875,1552,0,353,0,873,6292
28134,9696,5635,3188,23,620,0,230,1353
28209,20111,17675,1620,50,489,0,277,2583
28689,1833,1682,55,0,0,0,96,238
28736,414,410,0,4,0,0,0,189
28107,6965,6397,391,0,0,0,177,415
28163,4963,4805,43,22,11,0,82,506
28342,223,206,0,0,0,0,17,10
28629,0,0,0,0,0,0,0,0
28673,6251,6047,174,0,0,0,30,56
28721,9757,9517,73,1,101,0,65,395
28039,86,0,40,0,0,0,46,0
28108,118,21,97,0,0,0,0,0
28244,0,0,0,0,0,0,0,0
28280,0,0,0,0,0,0,0,0
28282,0,0,0,0,0,0,0,0
28308,509,403,89,0,3,9,5,98
28310,5409,3696,951,79,204,30,449,1061
28312,17607,11140,5279,330,177,4,677,1589
28375,134,94,34,6,0,0,0,1
28424,49,16,33,0,0,0,0,0
28533,2585,2073,314,0,71,0,127,663
28583,251,164,70,0,6,0,11,28
28587,353,108,241,0,0,0,4,0
28628,460,422,24,3,11,0,0,34
28647,71,71,0,0,0,0,0,0
28652,0,0,0,0,0,0,0,0
28667,440,437,0,3,0,0,0,13
28672,16,16,0,0,0,0,0,0
28720,130,105,0,2,0,0,23,10
28759,7273,6663,263,209,105,0,33,215
28775,267,267,0,0,0,0,0,0
28785,7529,7464,0,0,0,0,65,282
28553,326,326,0,0,0,0,0,0
28663,496,491,5,0,0,0,0,121
28748,12000,11482,163,0,50,10,295,613
28754,9750,9239,300,85,81,0,45,388
28905,2961,2826,0,66,0,0,69,34
28781,973,937,0,0,0,0,36,0
28786,20180,19280,258,199,162,0,281,641
28904,8562,8274,226,36,2,0,24,197
28273,29741,11902,13276,116,3255,114,1078,9742
28328,20908,11973,7410,673,194,0,658,6317
28340,9328,2912,3572,2643,0,0,201,329
28345,11718,6249,4696,484,81,0,208,389
28349,2369,1233,890,77,46,0,123,471
28350,125,123,0,2,0,0,0,3
28365,12924,9021,3352,34,69,0,448,3962
28367,67,59,2,6,0,0,0,0
28382,6412,4840,1215,26,0,0,331,614
28384,8382,4055,2176,1656,72,0,423,2817
28501,17496,5311,11500,116,22,0,547,838
28508,1350,1170,90,0,44,0,46,1349
28523,2267,1649,616,0,0,0,2,97
28582,2362,2233,89,0,0,0,40,372
28594,3621,3476,15,32,0,32,66,76
28613,19596,15741,1226,74,2108,0,447,2637
28622,1954,1892,52,4,6,0,0,155
28787,20102,19285,154,23,40,12,588,1212
28434,999,337,398,264,0,0,0,24
28431,6979,4666,2188,60,0,0,65,152
28438,1583,1348,187,48,0,0,0,36
28439,910,512,379,15,0,0,4,21
28451,30917,24351,5077,197,418,3,871,2518
28472,17662,10278,6639,327,180,7,231,761
28478,4934,2829,2052,16,0,0,37,180
28518,7680,6178,1193,28,0,0,281,832
28538,1789,972,811,0,0,0,6,172
28543,4026,3219,351,112,28,15,301,1127
28577,388,379,3,3,0,3,0,0
28580,10889,6020,4494,64,20,0,291,1985
28581,285,285,0,0,0,0,0,0
28602,26611,20985,3739,93,1298,0,496,2494
28616,252,226,7,0,0,0,19,0
28626,2313,2222,7,31,45,0,8,161
28642,5485,4929,421,0,16,0,119,405
28655,50344,42112,5052,262,1464,93,1361,4250
28681,25167,22461,1899,150,321,0,336,469
28685,1965,1748,56,0,11,26,124,14
28692,3877,3736,99,34,0,0,8,64
28697,12953,11693,678,37,166,80,299,685
28701,3160,3044,16,24,0,0,76,64
28719,7561,1240,68,5757,107,0,389,464
28726,2399,1936,292,0,73,0,98,820
28731,7455,7336,57,0,45,0,17,899
28774,1008,990,0,0,18,0,0,0
28801,13315,9233,3459,61,178,0,384,368
28803,32470,26336,4301,144,945,2,742,1286
28511,566,566,0,0,0,0,0,0
28513,9715,6374,2975,42,54,0,270,606
28525,2569,2348,125,37,0,0,59,350
28531,1318,1300,11,0,0,0,7,43
28546,39426,24974,9947,134,1501,0,2870,6912
28554,168,152,16,0,0,0,0,0
28605,3425,3234,34,4,17,31,105,3
28611,1142,1095,0,0,0,0,47,20
28625,36137,29314,5242,12,905,0,664,3381
28612,11944,10742,126,93,912,0,71,394
28619,1455,1351,75,0,8,0,21,82
28624,1339,1339,0,0,0,0,0,0
28638,10932,10572,100,51,22,0,187,766
28643,3451,3414,0,13,0,3,21,70
28659,19093,17519,1277,47,40,0,210,2136
28665,2359,2359,0,0,0,0,0,18
28669,2614,2052,401,0,161,0,0,49
28677,30699,21162,8654,38,266,0,579,3846
28679,1668,1668,0,0,0,0,0,72
28702,560,560,0,0,0,0,0,0
28704,17490,15316,1039,9,769,0,357,1570
28174,7728,4832,2648,0,57,0,191,1556
28019,0,0,0,0,0,0,0,0
28033,3261,3098,70,0,0,0,93,294
28043,19453,15920,2863,55,238,0,377,1622
28086,24432,20190,3700,73,127,0,342,605
28092,35527,30965,3073,27,487,8,967,4183
28135,5776,2693,2738,72,150,9,114,223
28138,9701,9428,113,13,0,0,147,211
28152,23926,17464,5756,0,122,0,584,1422
28159,2596,1294,1184,0,47,0,71,312
28170,11440,4224,6920,14,170,0,112,421
28210,39598,29633,7272,77,1918,0,698,8706
28262,39631,13356,19105,84,5063,6,2017,3415
28204,6555,4497,1491,49,224,0,294,170
28208,35506,5271,26563,135,2216,5,1316,4194
28226,37043,30892,3350,200,2117,0,484,2588
28304,32171,15823,13292,383,1104,138,1431,4233
28306,37024,19876,13178,899,1211,14,1846,4920
28327,15325,13061,1750,0,187,0,327,867
28334,22906,16699,5539,234,53,0,381,1874
28337,8886,5162,3458,179,33,0,54,1133
28343,1401,510,635,201,0,0,55,3
28363,1347,893,355,27,58,0,14,79
28374,16516,15567,390,15,290,58,196,674
28376,38562,18778,15856,1155,672,69,2032,5766
28393,1506,830,608,1,16,0,51,600
28396,2353,1081,946,259,30,0,37,267
28412,35513,29781,3869,49,674,0,1140,2700
28453,2424,1191,1076,91,0,0,66,1313
28469,5800,5526,213,9,26,0,26,328
28520,322,322,0,0,0,0,0,0
28539,14147,12301,651,103,292,152,648,1476
28551,13786,8240,4989,14,13,0,530,1318
28555,4493,3605,775,9,23,0,81,274
28572,6498,5505,962,0,8,0,23,979
28615,1761,1750,0,6,0,0,5,6
28623,1464,1447,0,0,11,0,6,0
28634,4639,4011,478,42,15,0,93,591
28657,8234,7929,4,106,135,0,60,467
28671,577,566,11,0,0,0,0,0
28713,8340,7547,3,352,22,0,416,364
28766,1222,1219,3,0,0,0,0,0
28779,17544,16488,213,311,93,0,439,597
28783,1669,1511,0,0,0,0,158,140
28540,43421,31156,8628,89,638,63,2847,5354
28521,2573,2209,364,0,0,0,0,304
28578,3918,3483,372,0,0,0,63,2940
28526,2430,1517,910,0,0,0,3,588
28571,2705,2289,324,9,17,0,66,64
28575,484,471,4,0,9,0,0,0
28585,3565,2374,1135,13,0,0,43,109
28589,182,182,0,0,0,0,0,0
28590,23363,14772,7072,0,1004,0,515,1250
28606,1565,1437,117,0,9,0,2,124
28609,5753,5458,211,1,13,0,70,35
28610,9729,7940,953,0,584,0,252,391
28031,25814,22503,2177,0,627,0,507,1646
28040,7656,6732,599,117,0,0,208,82
28054,33734,22702,8824,108,832,9,1259,3601
28091,1909,1398,497,0,0,0,14,0
28102,68,68,0,0,0,0,0,0
28630,18997,18142,451,27,225,9,143,1010
28635,2868,2849,19,0,0,0,0,294
28645,44112,39690,3304,239,175,32,672,2492
28650,10415,9698,448,55,50,0,164,691
28660,1841,1702,139,0,0,0,0,37
28690,8922,8220,388,13,183,0,118,203
28693,1682,1636,16,0,0,6,24,137
28698,2042,1988,12,0,0,0,42,205
28725,43,38,0,5,0,0,0,12
28734,24932,23843,422,193,214,0,260,2003
28735,293,293,0,0,0,0,0,0
28741,3631,3558,22,0,28,0,23,117
28753,9652,9437,58,0,21,0,136,285
28756,4529,3854,207,0,62,0,406,186
29056,2179,666,1428,69,0,0,16,8
29058,4671,2857,1520,0,24,0,270,0
29059,5564,1640,3722,88,48,0,66,51
29834,1579,1291,180,28,11,0,69,30
29835,6112,3108,2871,0,43,0,90,0
29844,155,130,25,0,0,0,0,0
29853,6313,3514,2685,31,0,0,83,95
29860,15350,12639,2469,15,52,0,175,412
29921,197,49,144,0,0,0,4,0
29924,4263,3003,1108,18,62,0,72,36
29934,1028,62,953,0,0,0,13,122
29592,800,224,547,0,27,0,2,0
29594,79,57,20,0,0,0,2,0
29601,11280,7308,3669,46,47,12,198,622
29620,12926,8711,4104,0,0,0,111,80
29639,1602,1242,258,0,12,0,90,40
29671,17260,16276,711,0,2,0,271,382
29678,21323,17394,3208,21,94,13,593,1335
29706,18959,9976,8575,157,9,0,242,460
29715,29635,23269,4227,127,1021,66,925,2431
29718,4273,2952,954,122,19,0,226,35
29720,45314,29934,13836,161,392,0,991,2483
29824,7718,4089,3470,37,45,0,77,535
29827,4054,1217,2829,0,0,3,5,73
29845,974,437,494,19,0,0,24,9
29922,795,181,607,0,0,0,7,8
29926,21895,19092,2341,39,97,30,296,3980
29932,178,39,139,0,0,0,0,43
29420,20995,11178,8001,47,1042,0,727,1614
29429,3042,1676,1302,0,52,0,12,43
29446,915,314,601,0,0,0,0,0
29436,4123,2122,1927,0,0,0,74,108
29438,2461,1725,722,0,4,0,10,49
29445,54265,35087,13795,222,2664,12,2485,5768
29455,20588,15898,4389,3,230,0,68,1436
29468,2167,526,1607,0,0,0,34,30
29475,1938,1432,499,7,0,0,0,78
29729,2313,1414,708,0,0,0,191,62
29732,55037,40358,12244,87,1027,39,1282,3534
29742,2575,2104,376,4,6,0,85,24
29819,1490,772,581,0,0,0,137,103
29821,1374,1043,318,0,0,0,13,184
29832,4999,2635,2341,0,0,0,23,248
29836,389,132,248,0,0,0,9,16
29082,446,289,123,0,34,0,0,0
29104,1371,422,917,0,0,0,32,4
29128,5239,1638,3521,0,35,0,45,32
29129,2374,1371,1003,0,0,0,0,481
29838,408,386,22,0,0,0,0,0
29841,29211,21475,6134,19,233,0,1350,3259
29911,1690,1107,566,0,0,0,17,0
29918,5091,993,4022,16,0,0,60,620
29920,11325,4677,6460,9,99,0,80,368
29927,6961,3449,3249,0,118,0,145,2714
29708,32164,28664,1828,26,1230,0,416,1918
29726,1547,1213,286,0,41,0,7,6
29728,8360,5224,2737,65,15,0,319,1362
29803,37285,30080,5450,165,825,22,743,1635
29805,5717,4307,1367,25,0,0,18,207
29809,2509,1553,887,0,0,0,69,59
29163,2372,168,2204,0,0,0,0,0
29172,8967,5587,3118,19,78,0,165,742
29180,13831,5177,8109,22,0,0,523,399
29207,9588,5331,3138,0,280,45,794,2307
29325,14916,9909,4623,0,105,0,279,646
29334,12605,9635,1919,0,412,0,639,1043
29338,26,26,0,0,0,0,0,0
29009,2049,986,1016,2,45,0,0,19
29015,1683,168,1493,0,0,0,22,8
29016,20543,12100,7876,28,69,0,470,716
29078,16960,13311,3095,39,91,0,424,433
29102,16557,7821,8558,13,17,0,148,613
29105,969,585,360,0,0,0,24,129
29115,28257,7333,20340,17,79,0,488,487
29125,2159,911,1203,0,10,0,35,0
29135,8030,3916,4068,34,0,0,12,357
29145,885,346,539,0,0,0,0,190
29154,27516,15428,10837,66,317,0,868,1150
29175,546,471,75,0,0,0,0,0
29201,20734,14166,4969,41,679,0,879,508
29210,38692,13921,21825,57,1373,3,1513,1613
29332,2312,1651,659,0,0,0,2,199
29349,29664,26005,2795,27,461,15,361,1087
29375,59,38,6,15,0,0,0,16
29377,800,681,119,0,0,0,0,602
29032,4288,3473,593,84,0,0,138,479
29047,3250,1592,1608,0,8,0,42,13
29061,13585,3577,9470,42,30,0,466,1020
29384,4136,3559,534,9,2,0,32,9
29434,426,359,67,0,0,0,0,30
29407,33595,21900,10535,25,673,29,433,720
29418,20687,9269,10017,154,427,0,820,2145
29432,3567,2124,1329,24,5,0,85,27
29437,3040,1571,1413,18,0,0,38,151
31405,35112,15757,17500,122,857,48,828,2385
31406,34029,18839,13394,74,785,15,922,1428
31411,8696,8278,187,0,192,0,39,179
31796,1130,793,317,0,3,0,17,0
31803,5178,2537,2533,0,0,36,72,309
31806,4912,3372,1522,0,0,0,18,268
31808,6594,5227,769,22,291,0,285,367
31811,6106,4695,1174,10,99,0,128,166
31831,3512,2633,833,0,4,4,38,44
31903,16679,1721,14108,14,243,0,593,2576
31905,14581,10190,2415,140,516,229,1091,3529
31011,659,509,121,0,0,0,29,35
31015,20861,10396,9816,0,220,30,399,688
31021,27929,14199,13105,26,473,7,119,462
31036,11892,7332,4317,17,10,0,216,430
31038,566,337,198,0,5,0,26,0
31058,1361,1326,10,14,0,0,11,0
31065,1187,514,662,0,0,0,11,6
31067,252,196,56,0,0,0,0,0
31094,1209,659,542,0,0,0,8,8
31775,2009,1781,195,16,3,0,14,1330
31789,829,675,152,0,0,0,2,26
31790,1767,1304,384,17,38,0,24,21
31798,679,607,59,13,0,0,0,164
31822,5697,3648,1778,7,21,0,243,232
31005,16114,11767,3565,58,258,0,466,1416
31012,2990,1531,1450,0,4,0,5,109
31014,12896,9044,3796,9,28,0,19,369
31017,1910,1697,204,0,9,0,0,3
31027,8445,5708,2666,0,0,0,71,521
31035,1218,826,355,0,7,0,30,43
31046,3153,2319,756,22,33,0,23,45
31050,861,672,189,0,0,0,0,0
31061,42821,22890,18481,140,681,0,629,941
31087,8521,2183,6205,0,74,14,45,164
31068,4955,1179,3615,27,32,1,101,124
31069,19763,12414,6121,130,314,13,771,404
31081,72,72,0,0,0,0,0,0
31096,7032,3712,3252,0,17,0,51,14
31097,1651,1361,279,0,0,0,11,5
31211,15297,6011,8952,11,124,0,199,191
31318,432,373,59,0,0,0,0,0
31516,14005,12306,1451,55,0,0,193,536
31519,2985,2437,532,0,16,0,0,489
31522,16062,15342,381,89,24,10,216,340
31525,27842,18110,8221,120,481,11,899,1961
31546,7467,4919,2178,10,6,0,354,636
31548,19514,13444,5162,77,337,43,451,1632
31098,3429,1635,1381,12,108,0,293,220
31312,19941,16820,2271,29,123,0,698,356
31327,187,100,87,0,0,0,0,0
31820,9907,6889,2324,178,230,67,219,908
31826,2117,1163,932,0,21,0,1,121
31827,2162,559,1579,2,15,0,7,12
31527,568,568,0,0,0,0,0,0
31906,20034,5884,13445,19,195,0,491,708
31567,842,842,0,0,0,0,0,0
31523,12436,10636,1513,126,76,0,85,1214
31542,3170,2970,200,0,0,0,0,0
31551,794,681,113,0,0,0,0,169
31606,3445,3050,248,0,104,0,43,98
31645,4854,4056,661,28,9,0,100,199
31648,684,546,107,4,0,0,27,228
31711,789,494,291,0,2,0,2,178
31730,8019,3403,4536,0,60,8,12,400
31735,665,608,57,0,0,0,0,50
31738,1852,1378,408,51,0,0,15,83
31750,17256,10829,6281,0,18,9,119,1066
31765,2630,1922,608,0,69,0,31,144
31791,12133,7270,4501,73,43,5,241,5
31794,24462,13481,10231,23,538,14,175,2846
31801,2918,2276,481,0,89,0,72,322
31814,234,88,146,0,0,0,0,0
31550,650,622,0,0,0,0,28,151
31602,34448,19332,13325,44,739,0,1008,1856
31624,1146,1067,19,60,0,0,0,322
31630,396,207,117,58,0,0,14,164
31635,6172,4427,1607,0,32,0,106,430
31066,1478,990,471,0,0,0,17,14
31075,2570,1839,276,0,47,0,408,107
31076,3242,2029,1165,0,48,0,0,172
31082,9563,4341,5086,0,99,0,37,73
31089,4479,1575,2711,0,18,0,175,216
31093,25968,12075,12634,49,855,0,355,2172
31636,9472,8444,787,83,0,0,158,1168
31701,18289,3120,14597,30,104,38,400,295
31712,1023,865,158,0,0,0,0,61
31773,3529,2978,471,0,23,0,57,18
31778,2230,1770,420,0,3,0,37,86
31779,9713,4500,4764,13,38,0,398,285
31009,1241,1024,186,18,6,0,7,76
32407,9503,8402,589,40,277,0,195,930
32410,903,866,0,6,14,0,17,84
32425,13162,11572,1051,95,159,71,214,318
32427,898,680,148,68,0,0,2,28
32431,3768,2976,698,12,25,0,57,207
32445,2200,1255,852,6,5,0,82,325
32501,11215,4203,6770,15,75,0,152,342
32526,35034,28005,4415,253,1019,145,1197,1266
32533,27152,21356,4785,192,250,79,490,480
32539,27228,22430,3046,292,367,0,1093,2037
32580,3865,3038,220,75,135,0,397,499
32668,4090,3989,22,72,0,0,7,610
32703,36572,22394,11613,47,1122,15,1381,14420
32744,3601,3369,155,7,5,0,65,163
32767,3183,3160,1,0,0,0,22,90
32810,30072,12839,14001,148,1259,0,1825,9312
32818,47407,6255,36725,132,1704,0,2591,8179
32820,6844,5136,966,0,405,0,337,2396
32827,5581,4194,273,0,627,0,487,3840
32922,13007,5951,6170,27,65,0,794,2734
32927,24805,21395,1416,23,255,128,1588,1882
32949,2449,2372,52,11,14,0,0,180
32145,5304,3916,1220,5,0,0,163,355
32060,21702,18502,3005,0,25,0,170,2066
32094,2100,1971,129,0,0,0,0,154
32139,851,809,20,18,4,0,0,3
32148,9290,8521,393,49,0,0,327,1160
32169,10222,9977,27,59,46,0,113,280
32180,2550,2497,20,0,19,0,14,1384
32187,2173,1677,482,0,0,0,14,13
32190,507,393,114,0,0,0,0,582
32217,16362,12962,2433,30,568,4,365,3049
32219,11252,4634,5979,7,475,17,140,679
32257,34407,27260,4806,34,1489,0,818,4244
32258,29670,21506,3268,0,3544,0,1352,2320
32259,46565,40984,2054,59,2113,119,1236,3404
32310,14793,6273,7960,35,189,0,336,1071
32311,19718,11839,5451,91,1430,6,901,1320
32331,4197,2711,1293,3,170,0,20,72
32336,1326,758,563,5,0,0,0,47
32355,208,207,0,0,0,0,1,16
32403,2814,1927,449,54,216,0,168,560
32208,31434,4846,25833,94,106,0,555,760
32209,34539,814,32978,85,103,12,547,897
32176,13947,13374,233,72,129,0,139,682
32177,24635,17530,6649,42,151,8,255,1742
32210,55739,29728,21427,179,2270,0,2135,5757
32250,25304,23313,698,68,526,0,699,1652
32277,29084,14427,12723,0,1213,16,705,2945
32320,3717,2709,857,0,41,52,58,115
32346,1762,1762,0,0,0,0,0,7
32351,15981,5547,10160,47,62,9,156,2662
32025,20608,14701,4719,79,308,0,801,1766
32046,9233,8489,388,259,4,0,93,193
32054,11027,8506,2233,80,29,0,179,697
32068,51936,45245,2918,59,948,49,2717,5290
32113,4907,3765,828,23,0,0,291,459
32034,32870,29375,2383,15,718,0,379,2058
32055,16478,10825,5340,83,41,0,189,636
32061,457,457,0,0,0,0,0,0
32066,6401,4934,1325,13,0,0,129,1263
32071,3690,3439,17,0,0,0,234,166
32079,461,442,19,0,0,0,0,0
32110,6953,5994,751,5,77,0,126,1056
32119,20704,17085,2623,64,453,7,472,1694
32124,5306,3699,1140,3,279,0,185,517
32159,28538,26788,750,105,342,19,534,1597
32179,7819,6891,662,26,75,0,165,256
32181,2114,1909,164,0,2,0,39,154
32207,30668,19566,6938,85,3305,0,774,5249
32220,12942,10276,2176,46,37,12,395,237
32233,22345,18511,2178,13,963,0,680,2128
32246,42625,28321,7779,0,5109,0,1416,8650
32301,28910,12930,14211,105,707,32,925,1802
32321,5793,4383,1209,90,14,0,97,484
32324,4396,2008,2292,0,50,6,40,330
32328,2873,2748,67,0,12,0,46,159
32330,511,214,297,0,0,0,0,317
32332,1104,8,1096,0,0,0,0,211
32334,2088,1980,6,0,6,0,96,0
32428,16413,13274,2767,112,40,15,205,766
32442,3094,2627,360,58,24,0,25,38
32430,1022,970,0,41,0,0,11,42
32432,0,0,0,0,0,0,0,0
32439,8779,7942,283,21,71,0,462,1185
32443,3246,1620,1494,32,0,0,100,76
32447,142,0,138,4,0,0,0,19
32465,7651,6013,1412,33,36,27,130,528
32536,21319,16515,3003,20,526,30,1225,2107
32548,19278,14737,2758,57,796,0,930,2037
32569,11617,9143,1092,0,602,0,780,1354
32312,30929,24893,3491,73,2014,0,458,1935
32577,4188,3762,261,32,22,0,111,133
32578,31021,26733,1665,12,1087,99,1425,1812
32603,6063,4611,501,31,717,5,198,1132
32619,5112,5046,18,0,6,0,42,214
32648,570,544,6,0,2,0,18,0
32681,47,47,0,0,0,0,0,0
32708,35809,29791,2225,30,2334,0,1429,9017
32724,30484,26545,2911,90,416,0,522,5563
32735,4346,4062,183,14,28,0,59,327
32764,3083,2876,128,50,20,0,9,105
32778,18955,15732,2276,30,320,9,588,2451
32963,13888,13607,76,0,116,9,80,902
32970,204,31,173,0,0,0,0,0
32350,1103,1035,58,0,0,0,10,81
32404,37471,28943,5139,237,1304,0,1848,2558
32420,1954,1887,20,20,0,13,14,29
32424,6587,4464,1586,85,117,0,335,595
32455,4443,4069,100,155,45,0,74,71
32534,13748,9197,3466,109,366,0,610,776
32462,3587,2838,415,88,71,97,78,54
32466,6239,6040,136,0,43,0,20,211
32514,41302,27670,8612,120,2135,6,2759,3457
32567,3051,2696,315,0,12,0,28,53
32605,22006,17537,2093,90,1326,17,943,2678
32607,26696,17906,6056,134,1703,30,867,3928
32622,986,950,31,0,2,0,3,18
32658,265,203,51,0,0,0,11,111
32696,11045,8662,1827,0,84,0,472,1318
32702,2713,2499,160,0,14,0,40,80
32726,19059,13907,4395,79,40,0,638,3318
32730,3993,3136,598,52,197,0,10,1998
32736,8925,8372,335,0,128,0,90,997
32757,22905,18478,3284,188,201,0,754,3774
32759,2769,2498,176,0,16,0,79,18
32779,25986,22862,1097,0,1269,0,758,3751
32792,37611,29512,4433,88,1957,63,1558,13380
32829,9935,5758,2423,0,1287,0,467,9953
32903,13312,12619,89,0,414,14,176,778
32904,28094,23389,1577,76,1852,0,1200,3112
32907,36588,26087,8114,281,874,0,1232,7509
32966,16481,15663,335,12,221,0,250,1387
32958,25901,23616,1664,68,76,49,428,1775
32960,18922,15991,2002,69,324,0,536,2038
32531,5697,5227,111,320,0,0,39,38
32547,28845,21675,4704,25,1120,141,1180,4494
32561,9050,8824,61,41,27,0,97,255
32565,4812,4568,137,59,27,15,6,14
32570,29318,24559,2399,179,592,98,1491,1450
32639,123,117,0,0,0,0,6,0
32606,21219,16077,2179,81,2193,0,689,2547
32615,13623,9886,3371,104,73,0,189,1007
32617,3671,2814,751,0,94,0,12,266
32653,12415,9238,1912,0,953,0,312,753
32680,9692,9131,288,36,11,0,226,419
32693,11143,9527,1157,0,38,0,421,1043
32127,28241,26085,1174,104,518,0,360,2174
