ZipCode,OccupiedUnits,OwnerOccupiedUnits,RenterOccupiedUnits
75418,4868,3291,1577
75420,351,280,71
75421,199,188,11
75422,1095,908,187
75423,1047,888,159
75424,1121,913,208
75426,1959,1244,715
75428,3747,1761,1986
75431,842,596,246
75432,1292,834,458
75433,1017,829,188
75435,497,347,150
75436,807,612,195
75437,481,443,38
75438,350,298,52
75439,401,236,165
75440,2567,2136,431
75441,66,66,0
75442,3292,2408,884
75446,1190,900,290
75447,407,336,71
75448,247,227,20
75449,585,419,166
75450,56,43,13
75451,549,462,87
75452,1453,958,495
75453,1122,923,199
75454,2892,2479,413
75455,9300,5945,3355
75457,2303,1718,585
75459,1898,1417,481
75460,9366,4688,4678
75462,4449,3454,995
75468,324,312,12
75469,117,101,16
75470,162,162,0
75471,413,336,77
75472,1357,967,390
75473,1371,1132,239
75474,5334,4143,1191
75475,55,50,5
75476,477,417,60
75477,402,260,142
75478,369,289,80
75479,680,547,133
75480,631,581,50
75481,139,121,18
75482,9413,6153,3260
75486,808,709,99
75487,700,504,196
75488,236,190,46
75489,425,272,153
75490,906,791,115
75491,1793,1360,433
75492,184,163,21
75493,126,84,42
75494,3473,2670,803
75495,2871,2363,508
75496,1270,1045,225
75497,1479,1207,272
75501,12874,7614,5260
75503,9600,6021,3579
75550,343,278,65
75551,4100,3218,882
75554,819,710,109
75555,659,584,75
75556,410,288,122
75558,465,410,55
75559,2033,1557,476
75560,374,297,77
75561,1953,1317,636
75562,117,117,0
75563,1891,1401,490
75565,91,60,31
75566,374,353,21
75567,1752,1358,394
75568,1038,685,353
75569,1339,725,614
75570,3205,2121,1084
75571,1072,941,131
75572,1662,1279,383
75573,40,40,0
75574,734,590,144
75601,6043,3588,2455
75602,7140,4235,2905
75603,2248,1856,392
75604,11361,6205,5156
75605,12213,7398,4815
75630,1148,1018,130
75631,1117,819,298
75633,5182,3723,1459
75638,2356,1780,576
75639,1150,889,261
75640,1767,1412,355
75641,52,40,12
75642,26,26,0
75643,860,714,146
75644,4528,3308,1220
75645,3398,3031,367
75647,4517,3311,1206
75650,3373,2293,1080
75651,756,702,54
75652,4559,3116,1443
75654,4616,3685,931
75656,1554,1163,391
75657,3249,2385,864
75661,1049,803,246
75662,8894,6417,2477
75667,450,320,130
75668,926,620,306
75669,193,172,21
75670,5931,3722,2209
75672,5893,4541,1352
75681,908,745,163
75682,172,170,2
75683,1480,1174,306
75684,2413,1757,656
75686,4829,3534,1295
75691,1398,968,430
75692,1530,1284,246
75693,2366,1631,735
75701,12129,6868,5261
75702,7660,3966,3694
75703,16692,9095,7597
75704,3088,2329,759
75705,987,845,142
75706,2841,1946,895
75707,5388,3927,1461
75708,2393,1639,754
75709,1885,1019,866
75750,1366,1143,223
75751,5692,3614,2078
75752,2763,2339,424
75754,2372,1766,606
75755,1942,1314,628
75756,1546,1374,172
75757,4315,3851,464
75758,3422,2624,798
75759,25,21,4
75760,1006,786,220
75762,4648,3694,954
75763,2340,1961,379
75764,70,57,13
75765,2928,2442,486
75766,9730,6613,3117
75770,1198,990,208
75771,7143,5561,1582
75773,4862,3741,1121
75778,1231,973,258
75779,34,34,0
75780,59,42,17
75783,3040,2411,629
75784,301,278,23
75785,3314,2474,840
75788,71,49,22
75789,2802,2283,519
75790,1512,1166,346
75791,4365,3370,995
75792,1111,748,363
75801,5844,3515,2329
75803,6052,4547,1505
75831,1931,1442,489
75832,9,0,9
75833,1263,933,330
75835,4526,2755,1771
75838,249,214,35
75839,2066,1723,343
75840,2403,1739,664
75844,2438,1957,481
75845,1177,929,248
75846,1061,806,255
75847,762,561,201
75848,55,41,14
75849,33,22,11
75850,288,281,7
75851,861,726,135
75852,425,333,92
75853,288,241,47
75855,1093,903,190
75856,22,22,0
75858,0,0,0
75859,823,703,120
75860,1981,1494,487
75861,707,368,339
75862,4199,3313,886
75901,10642,6978,3664
75904,12366,7435,4931
75925,1491,971,520
75926,442,357,85
75928,339,296,43
75929,705,572,133
75930,750,674,76
75931,900,816,84
75932,573,528,45
75933,444,444,0
75934,68,40,28
75935,4827,3412,1415
75936,326,276,50
75937,339,292,47
75938,1046,895,151
75939,1870,1256,614
75941,2629,1964,665
75942,67,67,0
75943,515,381,134
75944,532,475,57
75946,1338,898,440
75948,2533,2270,263
75949,2873,2177,696
75951,5448,3751,1697
75954,1083,852,231
75956,3109,2404,705
75959,274,263,11
75960,305,284,21
75961,6163,3132,3031
75962,0,0,0
75964,6825,4224,2601
75965,7504,3548,3956
75966,1680,1392,288
75968,682,528,154
75969,1374,1195,179
75972,2407,1880,527
75973,1069,919,150
75974,1236,920,316
75975,1402,1068,334
75976,249,118,131
75977,254,208,46
75978,51,45,6
75979,3525,2875,650
75980,1043,816,227
76001,10116,8344,1772
76002,9646,8086,1560
76006,11700,2997,8703
76008,5796,5175,621
76009,6902,5465,1437
76010,17389,5693,11696
76011,9626,1939,7687
76012,10342,6310,4032
76013,13193,6820,6373
76014,10883,5580,5303
76015,6267,3053,3214
76016,11245,8949,2296
76017,16972,11321,5651
76018,9477,6809,2668
76020,10119,7588,2531
76021,15378,8583,6795
76022,5722,2942,2780
76023,2325,1749,576
76028,24119,18758,5361
76031,5848,4468,1380
76033,9831,6134,3697
76034,8886,8554,332
76035,605,582,23
76036,8483,6338,2145
76039,14872,6211,8661
76040,11478,5158,6320
76041,161,138,23
76043,2776,1875,901
76044,1484,1156,328
76048,9437,6392,3045
76049,11174,9218,1956
76050,2218,1801,417
76051,20081,10812,9269
76052,7209,6533,676
76053,10770,5978,4792
76054,4371,3784,587
76055,1008,750,258
76058,6115,4894,1221
76059,1569,594,975
76060,2749,2050,699
76061,20,20,0
76063,23178,17669,5509
76064,547,446,101
76065,11755,9692,2063
76066,1053,850,203
76067,6865,4627,2238
76070,268,268,0
76071,1321,988,333
76073,1944,1651,293
76077,154,154,0
76078,3143,2694,449
76082,6392,5113,1279
76084,2337,1849,488
76085,3572,3007,565
76086,8157,4246,3911
76087,9640,8536,1104
76088,4048,3184,864
76092,9165,8434,731
76093,666,424,242
76102,3542,1085,2457
76103,5056,3060,1996
76104,6306,2625,3681
76105,6566,3346,3220
76106,10292,5179,5113
76107,14065,6881,7184
76108,15336,10338,4998
76109,9737,5455,4282
76110,10378,6109,4269
76111,6641,4034,2607
76112,16491,8063,8428
76114,8893,5127,3766
76115,5847,2894,2953
76116,21506,7923,13583
76117,10270,5630,4640
76118,5521,4198,1323
76119,14423,7367,7056
76120,7191,2930,4261
76123,10647,8257,2390
76126,8496,6955,1541
76127,62,7,55
76129,0,0,0
76131,12313,8887,3426
76132,12711,4018,8693
76133,18264,11429,6835
76134,8320,4945,3375
76135,8152,5553,2599
76137,19982,12301,7681
76140,9606,6639,2967
76148,7775,6241,1534
76155,2888,0,2888
76164,4379,2498,1881
76177,3618,2162,1456
76179,19425,14576,4849
76180,14390,6840,7550
76182,11071,9102,1969
76201,9927,1969,7958
76205,7548,2746,4802
76207,5431,3445,1986
76208,8036,5212,2824
76209,9122,4285,4837
76210,14656,11295,3361
76225,1056,831,225
76226,8292,7575,717
76227,10543,8279,2264
76228,355,302,53
76230,4111,2947,1164
76233,1201,908,293
76234,5895,4478,1417
76238,151,112,39
76239,514,404,110
76240,10822,6693,4129
76244,24115,19027,5088
76245,812,661,151
76247,4246,3449,797
76248,12983,10497,2486
76249,2852,2218,634
76250,404,353,51
76251,267,201,66
76252,1052,807,245
76253,96,69,27
76255,2294,1572,722
76258,2643,1813,830
76259,1861,1385,476
76261,100,76,24
76262,12350,9625,2725
76263,53,27,26
76264,650,468,182
76265,641,496,145
76266,5365,4118,1247
76268,98,71,27
76270,649,457,192
76271,591,481,110
76272,1550,1269,281
76273,3579,2706,873
76301,6485,3050,3435
76302,4980,2922,2058
76305,1849,1605,244
76306,5744,3443,2301
76308,8048,4700,3348
76309,5186,3285,1901
76310,7214,4989,2225
76311,635,6,629
76351,839,609,230
76354,4883,3305,1578
76357,224,178,46
76360,1609,1120,489
76363,157,135,22
76364,60,40,20
76365,1784,1407,377
76366,722,568,154
76367,3672,3037,635
76370,119,107,12
76371,544,451,93
76372,446,321,125
76373,83,83,0
76374,1648,1207,441
76377,317,292,25
76379,176,135,41
76380,1492,1069,423
76384,5029,3149,1880
76388,103,81,22
76389,497,415,82
76401,10265,5949,4316
76402,0,0,0
76424,3016,2440,576
76426,4205,2784,1421
76427,294,189,105
76429,79,38,41
76430,888,749,139
76431,1174,943,231
76432,503,454,49
76433,567,508,59
76435,194,180,14
76436,88,75,13
76437,2077,1618,459
76442,2940,2361,579
76443,932,725,207
76444,1513,1155,358
76445,108,101,7
76446,2696,2173,523
76448,1894,1420,474
76449,978,811,167
76450,5071,4115,956
76452,26,12,14
76453,569,516,53
76454,551,397,154
76455,349,299,50
76457,1318,972,346
76458,2012,1673,339
76459,106,100,6
76460,134,110,24
76462,1140,1030,110
76463,183,161,22
76464,233,174,59
76466,146,92,54
76469,37,37,0
76470,1195,851,344
76471,685,585,100
76472,717,548,169
76474,97,88,9
76475,334,257,77
76476,989,866,123
76481,54,36,18
76483,485,318,167
76484,375,298,77
76486,468,400,68
76487,1034,886,148
76490,45,40,5
76491,141,125,16
76501,6236,3836,2400
76502,14826,9975,4851
76504,8929,3566,5363
76508,0,0,0
76511,736,559,177
76513,13268,8901,4367
76518,543,465,78
76519,115,106,9
76520,2944,1963,981
76522,13561,7817,5744
76523,0,0,0
76524,1038,918,120
76525,437,335,102
76527,1233,848,385
76528,6123,4432,1691
76530,740,543,197
76531,1928,1647,281
76534,961,684,277
76537,1805,1360,445
76538,303,220,83
76539,3132,2743,389
76541,7762,2164,5598
76542,17384,9806,7578
76543,11899,4303,7596
76544,3793,42,3751
76548,10363,6319,4044
76549,17267,8670,8597
76550,4950,3544,1406
76554,714,523,191
76556,542,452,90
76557,1854,1543,311
76559,2062,1125,937
76561,400,298,102
76565,41,41,0
76566,124,87,37
76567,3723,2256,1467
76569,792,604,188
76570,848,668,180
76571,2693,2251,442
76573,9,4,5
76574,6531,4284,2247
76577,1194,898,296
76578,456,379,77
76579,1524,1172,352
76596,0,0,0
76597,0,0,0
76598,0,0,0
76599,0,0,0
76621,334,292,42
76622,400,307,93
76623,56,51,5
76624,734,535,199
76626,423,312,111
76627,521,476,45
76628,19,17,2
76629,714,459,255
76630,390,344,46
76631,181,154,27
76632,531,429,102
76633,1867,1637,230
76634,2847,2211,636
76635,403,315,88
76636,556,460,96
76637,239,189,50
76638,1125,957,168
76639,584,387,197
76640,1220,865,355
76641,646,507,139
76642,2408,1780,628
76643,5164,3813,1351
76645,3606,2188,1418
76648,1003,741,262
76649,261,232,29
76650,54,46,8
76651,1237,838,399
76652,499,434,65
76653,440,352,88
76654,55,50,5
76655,3024,2550,474
76656,722,575,147
76657,3443,2425,1018
76660,175,136,39
76661,2293,1420,873
76664,1262,953,309
76665,981,666,315
76666,118,101,17
76667,3704,2699,1005
76670,499,391,108
76671,734,592,142
76673,478,354,124
76676,106,97,9
76678,74,33,41
76679,526,455,71
76680,99,99,0
76681,258,196,62
76682,1020,762,258
76685,20,6,14
76686,88,65,23
76687,749,591,158
76689,1277,1053,224
76690,371,253,118
76691,2366,1819,547
76692,4116,3202,914
76693,540,329,211
76701,724,143,581
76704,3173,1068,2105
76705,10477,6051,4426
76706,13206,5207,7999
76707,5015,2367,2648
76708,9550,5712,3838
76710,10653,5212,5441
76711,3265,1729,1536
76712,9922,6939,2983
76798,0,0,0
76801,9155,6216,2939
76802,1900,1429,471
76820,75,64,11
76821,1737,1257,480
76823,1105,937,168
76824,11,0,11
76825,2658,1915,743
76827,159,138,21
76828,81,74,7
76831,19,19,0
76832,219,142,77
76834,2243,1551,692
76836,12,12,0
76837,595,379,216
76841,17,17,0
76842,70,59,11
76844,1293,1022,271
76845,102,82,20
76848,37,37,0
76849,1650,1208,442
76852,103,83,20
76853,530,411,119
76854,157,122,35
76856,1478,1032,446
76857,746,591,155
76858,101,84,17
76859,911,562,349
76861,608,443,165
76862,73,50,23
76864,295,258,37
76865,62,55,7
76866,179,161,18
76869,36,24,12
76870,82,66,16
76871,312,240,72
76872,387,327,60
76873,22,18,4
76874,0,0,0
76875,242,181,61
76877,1469,945,524
76878,681,450,231
76882,106,94,12
76884,48,36,12
76885,101,91,10
76887,70,70,0
76888,66,53,13
76890,348,285,63
76901,11403,7688,3715
76903,11842,7112,4730
76904,14077,8066,6011
76905,4404,2845,1559
76908,0,0,0
76930,42,31,11
76932,1148,793,355
76933,565,406,159
76934,368,308,60
76935,633,607,26
76936,1105,871,234
76937,14,14,0
76939,5,5,0
76940,53,53,0
76941,548,448,100
76943,1358,968,390
76945,835,641,194
76949,0,0,0
76950,1494,999,495
76951,462,398,64
76953,68,29,39
76955,63,51,12
76957,0,0,0
76958,67,52,15
77002,3739,731,3008
77003,4544,1969,2575
77004,13036,4368,8668
77005,10118,7421,2697
77006,12862,4572,8290
77007,19602,10312,9290
77008,16262,9594,6668
77009,13848,7728,6120
77010,576,82,494
77011,5831,2610,3221
77012,5997,2387,3610
77013,5937,2280,3657
77014,11583,4940,6643
77015,17306,9056,8250
77016,9741,6017,3724
77017,9953,5254,4699
77018,11067,7683,3384
77019,10935,5643,5292
77020,8454,3827,4627
77021,10904,4227,6677
77022,9398,4282,5116
77023,9744,4465,5279
77024,15173,9987,5186
77025,12819,5310,7509
77026,7995,3288,4707
77027,9245,3108,6137
77028,5654,3168,2486
77029,5697,3398,2299
77030,4876,2028,2848
77031,6000,2700,3300
77032,4210,1535,2675
77033,8996,5609,3387
77034,12371,5410,6961
77035,14126,5962,8164
77036,26917,4951,21966
77037,5428,3855,1573
77038,8731,4787,3944
77039,7570,4674,2896
77040,17924,10000,7924
77041,11484,8618,2866
77042,19198,4805,14393
77043,9200,5381,3819
77044,13456,10217,3239
77045,10475,6930,3545
77046,678,201,477
77047,9816,7138,2678
77048,5753,3656,2097
77049,10639,7076,3563
77050,1428,1105,323
77051,6427,2604,3823
77053,8613,5572,3041
77054,12614,1950,10664
77055,15178,6626,8552
77056,11003,4695,6308
77057,19836,6544,13292
77058,8210,2354,5856
77059,5832,5301,531
77060,13837,3276,10561
77061,8664,3048,5616
77062,9601,7536,2065
77063,18455,4564,13891
77064,16364,9418,6946
77065,15104,7033,8071
77066,10650,7283,3367
77067,10187,4118,6069
77068,3940,2706,1234
77069,8020,4441,3579
77070,20053,10010,10043
77071,10040,5322,4718
77072,18096,8495,9601
77073,13140,7415,5725
77074,13181,4405,8776
77075,13042,7146,5896
77076,9816,4699,5117
77077,26605,9428,17177
77078,4672,2760,1912
77079,12159,7630,4529
77080,15243,6541,8702
77081,18656,980,17676
77082,22334,7774,14560
77083,22434,14821,7613
77084,34864,21540,13324
77085,5228,3626,1602
77086,8025,4735,3290
77087,11089,5535,5554
77088,17396,10777,6619
77089,16997,11121,5876
77090,15892,3463,12429
77091,9785,3945,5840
77092,14105,4804,9301
77093,12591,7285,5306
77094,3277,2725,552
77095,24175,18325,5850
77096,13595,6639,6956
77098,8130,2243,5887
77099,17046,6045,11001
77201,0,0,0
77301,10510,5325,5185
77302,6338,5237,1101
77303,6707,4969,1738
77304,12431,7052,5379
77306,3974,3023,951
77316,7993,6973,1020
77318,5806,4434,1372
77320,9105,5615,3490
77326,46,46,0
77327,7795,5323,2472
77328,4781,3727,1054
77331,2784,2418,366
77334,121,75,46
77335,1176,1019,157
77336,4400,3496,904
77338,14282,7733,6549
77339,15474,10077,5397
77340,10986,4319,6667
77342,0,0,0
77345,9508,8421,1087
77346,20953,17458,3495
77350,70,68,2
77351,12016,9107,2909
77354,12171,9903,2268
77355,9386,7905,1481
77356,11315,9241,2074
77357,7659,5613,2046
77358,1824,1358,466
77359,171,171,0
77360,2210,1739,471
77362,1733,1519,214
77363,1310,1110,200
77364,818,711,107
77365,11176,8444,2732
77367,67,38,29
77368,68,68,0
77369,238,215,23
77371,2510,1888,622
77372,4222,3199,1023
77373,19975,14203,5772
77374,173,128,45
77375,17002,12041,4961
77376,249,249,0
77377,11950,9926,2024
77378,5157,3844,1313
77379,27041,21184,5857
77380,11686,4732,6954
77381,14137,10611,3526
77382,13204,9553,3651
77384,7163,4588,2575
77385,8600,6833,1767
77386,17158,13022,4136
77388,16553,12627,3926
77389,11245,9019,2226
77396,17960,10401,7559
77401,7008,5809,1199
77406,15096,13113,1983
77407,15337,12906,2431
77412,12,12,0
77414,8646,5191,3455
77415,17,17,0
77417,1018,651,367
77418,4115,3030,1085
77419,433,398,35
77420,906,711,195
77422,4834,3896,938
77423,3592,2724,868
77426,781,556,225
77428,0,0,0
77429,28386,24171,4215
77430,784,696,88
77432,37,15,22
77433,24884,21226,3658
77434,1624,1233,391
77435,1545,1265,280
77436,13,13,0
77437,6137,3979,2158
77440,23,0,23
77441,3670,3548,122
77442,361,313,48
77443,53,53,0
77444,245,178,67
77445,4579,2463,2116
77446,719,130,589
77447,4842,4009,833
77448,71,17,54
77449,34991,24254,10737
77450,24841,17443,7398
77451,25,23,2
77453,98,41,57
77454,15,15,0
77455,794,702,92
77456,596,511,85
77457,199,190,9
77458,61,36,25
77459,21874,18419,3455
77460,20,10,10
77461,3840,2984,856
77464,76,44,32
77465,2691,2180,511
77466,167,94,73
77467,13,0,13
77468,20,20,0
77469,15544,11270,4274
77470,179,144,35
77471,13055,7258,5797
77473,31,10,21
77474,4507,3431,1076
77475,335,335,0
77476,71,61,10
77477,13101,6057,7044
77478,9295,7093,2202
77479,28469,23961,4508
77480,2933,2401,532
77481,8,2,6
77482,912,777,135
77483,79,24,55
77484,3679,2779,900
77485,1494,1027,467
77486,2673,2071,602
77488,5379,3301,2078
77489,11963,9010,2953
77493,9817,7868,1949
77494,35342,27491,7851
77498,15216,11111,4105
77502,10803,6580,4223
77503,7910,4074,3836
77504,8697,3534,5163
77505,8300,5603,2697
77506,10954,4395,6559
77507,0,0,0
77510,5374,4210,1164
77511,16252,11372,4880
77514,1778,1435,343
77515,10939,7369,3570
77517,1767,1682,85
77518,3631,2239,1392
77519,405,392,13
77520,12442,7001,5441
77521,19650,12189,7461
77523,6874,5951,923
77530,9249,6184,3065
77531,5969,3223,2746
77532,10387,8240,2147
77533,301,192,109
77534,847,710,137
77535,9885,7885,2000
77536,10874,8247,2627
77538,336,309,27
77539,15579,11217,4362
77541,6479,3787,2692
77545,7192,5974,1218
77546,17894,13999,3895
77547,2624,1634,990
77550,9837,4200,5637
77551,8425,3390,5035
77554,3733,2424,1309
77560,235,223,12
77561,39,39,0
77562,3676,2859,817
77563,4015,2849,1166
77564,637,562,75
77565,3589,1878,1711
77566,11272,7763,3509
77568,5660,3746,1914
77571,13296,9940,3356
77573,29602,22140,7462
77575,5765,4181,1584
77577,572,528,44
77578,6011,5345,666
77580,220,220,0
77581,16904,13127,3777
77583,9146,7046,2100
77584,29612,21626,7986
77585,330,296,34
77586,8824,5683,3141
77587,4615,2640,1975
77590,11086,6610,4476
77591,5380,2824,2556
77597,264,225,39
77598,11012,2331,8681
77611,3188,2404,784
77612,3252,2857,395
77613,449,338,111
77614,179,141,38
77615,309,267,42
77616,305,288,17
77617,25,25,0
77619,5992,4235,1757
77622,441,372,69
77623,144,129,15
77624,288,233,55
77625,3393,2856,537
77627,8789,6225,2564
77629,265,228,37
77630,11536,7612,3924
77632,8649,7276,1373
77640,6341,3878,2463
77642,13815,7454,6361
77650,866,643,223
77651,5006,3642,1364
77655,156,137,19
77656,6076,4832,1244
77657,7666,5883,1783
77659,1709,1381,328
77660,359,317,42
77661,243,171,72
77662,9748,7934,1814
77663,574,505,69
77664,934,869,65
77665,2364,1756,608
77701,5024,2763,2261
77702,1130,565,565
77703,4984,2502,2482
77705,10775,6697,4078
77706,13034,7247,5787
77707,6714,4672,2042
77708,4867,2447,2420
77713,5751,3775,1976
77801,6126,963,5163
77802,10958,5602,5356
77803,9546,5582,3964
77807,3425,2053,1372
77808,4546,4034,512
77830,1086,948,138
77831,1218,1063,155
77833,10071,7498,2573
77835,1170,881,289
77836,4493,3607,886
77837,671,460,211
77840,21152,2707,18445
77845,23285,15568,7717
77853,459,388,71
77855,43,10,33
77856,2064,1623,441
77857,301,231,70
77859,2427,1853,574
77861,902,778,124
77864,2829,1981,848
77865,726,672,54
77867,58,51,7
77868,4589,3253,1336
77871,1153,876,277
77872,697,635,62
77873,517,397,120
77876,22,7,15
77878,125,83,42
77879,2096,1690,406
77880,512,431,81
77901,14697,7804,6893
77904,10416,7337,3079
77905,5359,4674,685
77950,77,59,18
77951,686,442,244
77954,3802,2624,1178
77957,3068,1993,1075
77960,56,56,0
77961,145,107,38
77962,1209,890,319
77963,1939,1628,311
77964,3283,2367,916
77968,1117,1016,101
77969,38,38,0
77970,131,82,49
77971,408,257,151
77973,0,0,0
77974,147,119,28
77975,680,497,183
77976,43,37,6
77977,243,163,80
77978,288,168,120
77979,6182,4375,1807
77982,289,181,108
77983,764,581,183
77984,1587,1303,284
77987,108,95,13
77988,156,142,14
77990,311,215,96
77991,75,55,20
77993,57,33,24
77994,186,151,35
77995,3767,2903,864
78001,0,0,0
78002,1857,1311,546
78003,3708,2979,729
78004,399,372,27
78005,219,219,0
78006,11466,8214,3252
78007,56,34,22
78008,176,136,40
78009,2779,2285,494
78010,1282,1037,245
78011,600,498,102
78012,130,123,7
78013,1892,1547,345
78014,1780,1208,572
78015,5019,4416,603
78016,3501,2726,775
78017,1044,557,487
78019,391,288,103
78021,73,69,4
78022,1338,996,342
78023,8931,8168,763
78024,482,368,114
