ZipCode,Pop16YAO,UnEmpRate16YAO,UnEmpRate20to64Y
48763,4271,7.3,6.3
48765,642,8.0,7.8
48766,1072,13.1,13.0
48767,1684,3.7,3.3
48768,7519,9.6,9.9
48770,1527,10.7,10.3
48801,10552,10.0,9.0
48806,1317,6.0,5.3
48807,650,6.1,5.4
48808,4844,3.3,3.5
48809,8459,5.2,5.2
48811,4563,5.7,5.9
48813,16853,5.2,4.7
48815,1941,1.4,1.5
48816,59,0.0,0.0
48817,5103,6.0,4.6
48818,1931,8.0,7.3
48819,2200,4.1,4.0
48820,14057,2.5,2.2
48821,5074,7.2,6.2
48822,2503,2.4,2.7
48823,45851,6.7,6.3
48825,12770,16.4,6.8
48827,13101,3.7,3.2
48829,2715,7.5,6.9
48831,2861,5.4,5.7
48832,1135,2.7,2.2
48834,1693,11.3,11.3
48835,2445,2.3,2.1
48836,10899,4.7,3.6
48837,15576,4.0,3.0
48838,14627,4.2,2.7
48840,10582,4.7,4.2
48841,615,5.3,3.4
48842,17260,7.6,6.3
48843,36427,4.1,3.9
48845,756,12.9,13.6
48846,16537,5.5,5.2
48847,4624,3.7,2.7
48848,6112,3.0,2.9
48849,4634,4.4,3.2
48850,3540,6.5,5.8
48851,1690,3.2,2.8
48852,114,12.1,9.5
48853,552,11.1,10.9
48854,15881,3.2,2.5
48855,12203,2.9,2.7
48856,705,1.7,1.8
48857,2310,2.1,2.1
48858,43728,8.1,6.8
48860,1268,6.6,6.1
48861,1142,3.8,4.3
48864,18386,4.3,4.4
48865,1745,5.9,6.1
48866,4134,3.8,3.9
48867,22026,5.9,5.5
48870,133,30.9,31.6
48871,1610,4.1,3.2
48872,5647,3.1,3.1
48873,1012,6.4,4.2
48874,57,33.3,33.3
48875,7982,4.5,3.1
48876,3270,4.7,4.6
48877,1894,3.7,1.5
48878,1189,6.2,3.8
48879,14317,3.5,2.9
48880,8536,6.7,6.8
48881,4750,4.0,3.6
48883,5521,6.6,5.4
48884,3727,8.0,6.5
48885,680,5.4,5.6
48886,1593,2.7,2.4
48888,4777,5.0,4.3
48889,1059,7.4,7.6
48890,1711,7.8,5.1
48891,2321,3.3,3.5
48892,3489,5.7,5.9
48893,4339,5.3,5.6
48894,1341,1.1,1.2
48895,9270,2.9,2.6
48896,249,15.0,16.2
48897,1145,4.5,2.8
48906,20000,7.9,7.7
48910,28527,7.2,6.5
48911,31229,9.1,8.2
48912,14832,9.7,8.9
48915,8116,10.4,7.3
48917,27492,5.7,5.0
48921,0,,
48933,2175,5.2,5.4
49001,16666,9.0,7.8
49002,16804,6.0,5.2
49004,12563,6.2,5.4
49006,25823,7.7,7.1
49007,8707,11.6,10.0
49008,13987,5.9,5.4
49009,36091,5.6,5.3
49010,14255,3.3,3.2
49011,1778,4.8,5.2
49012,2664,3.6,3.1
49013,4381,8.2,6.9
49014,17314,6.6,5.7
49015,21162,6.3,6.2
49017,17458,5.3,4.7
49021,5096,5.0,3.6
49022,24048,11.0,9.5
49024,22768,4.1,3.6
49026,1928,2.7,1.5
49027,104,13.7,14.9
49028,5134,3.4,3.7
49029,1146,5.0,5.2
49030,1655,3.9,3.7
49031,6276,9.8,6.7
49032,2567,2.3,2.0
49033,1417,3.9,4.3
49034,2138,3.9,4.1
49036,19187,4.3,3.7
49037,16326,12.5,11.8
49038,7667,7.9,7.9
49040,2522,6.2,7.4
49042,3881,5.8,4.6
49043,1665,10.4,10.9
49045,4178,6.9,5.4
49046,6545,5.9,5.7
49047,12016,9.4,8.4
49048,19892,8.3,8.2
49050,1335,2.4,2.6
49051,2140,13.7,12.2
49052,742,3.9,2.3
49053,5582,3.5,3.5
49055,5021,5.2,4.9
49056,2946,13.3,14.9
49057,4837,11.5,11.4
49058,15560,5.8,5.4
49060,1401,0.0,0.0
49061,1366,4.5,5.1
49064,3045,7.5,5.9
49065,5304,4.3,3.3
49066,506,8.3,4.8
49067,3636,4.2,4.6
49068,11927,4.1,3.2
49070,2113,3.9,3.8
49071,7417,3.7,3.1
49072,2436,3.9,3.8
49073,4095,8.2,8.3
49074,135,0.0,0.0
49075,62,0.0,0.0
49076,3783,6.8,6.4
49078,7419,2.7,2.9
49079,10663,5.5,4.4
49080,12677,2.7,2.3
49082,4608,3.1,2.9
49083,6274,1.3,0.7
49084,23,30.4,30.4
49085,19830,2.8,2.3
49087,5055,2.3,2.1
49088,3025,1.5,1.8
49089,1422,7.8,7.4
49090,11549,3.9,3.9
49091,15453,6.1,5.4
49092,1533,3.3,3.0
49093,14304,4.4,3.9
49094,3293,9.2,8.4
49095,1752,1.4,1.6
49096,2462,3.6,3.5
49097,8689,3.5,2.9
49098,4598,8.3,9.2
49099,4481,6.3,6.1
49101,2375,3.6,3.9
49102,1298,0.0,0.0
49103,8760,5.8,5.7
49104,740,2.3,2.0
49106,4303,5.4,5.2
49107,8068,8.6,7.6
49111,2899,5.7,5.7
49112,8013,3.7,2.8
49113,1506,4.5,3.4
49115,447,0.0,0.0
49116,225,0.0,0.0
49117,3101,4.8,4.0
49119,107,0.0,0.0
49120,29105,6.5,6.0
49125,2018,3.5,2.1
49126,912,6.0,6.5
49127,8469,4.2,4.0
49128,2814,5.6,6.0
49129,571,5.5,7.0
49130,1264,1.3,0.9
49201,38469,6.7,5.3
49202,15151,8.2,7.2
49203,29552,6.8,5.6
49220,2013,8.6,9.2
49221,33318,5.8,5.7
49224,11165,7.5,7.1
49227,948,4.2,2.9
49228,4225,4.6,4.1
49229,2729,4.2,4.6
49230,8550,6.1,5.3
49232,1944,1.4,0.9
49233,2241,6.2,5.1
49234,2482,4.4,4.5
49235,1662,5.6,5.7
49236,3825,4.3,2.9
49237,2277,5.0,5.0
49238,1301,6.7,6.1
49240,7710,3.6,3.6
49241,2026,5.5,5.8
49242,12180,5.9,6.2
49245,3768,5.5,5.4
49246,2760,5.8,6.1
49247,4444,4.1,3.1
49248,606,3.1,2.6
49249,3105,4.4,4.3
49250,4968,6.7,5.8
49251,4850,6.4,5.5
49252,1957,5.9,5.7
49253,2420,4.0,4.5
49254,2334,13.0,11.4
49255,1593,5.2,4.9
49256,3052,7.0,7.5
49259,1778,4.1,4.3
49261,162,17.3,21.1
49262,926,5.1,5.5
49263,82,19.4,19.4
49264,1613,4.9,5.4
49265,4229,5.4,4.2
49266,2596,0.7,0.8
49267,3219,4.2,4.7
49268,962,6.1,6.4
49269,4898,10.3,8.5
49270,4803,4.4,3.0
49271,1630,9.9,9.7
49272,2022,3.9,4.4
49274,2703,5.0,5.1
49276,698,2.5,0.0
49277,2805,6.2,5.0
49279,647,5.0,5.1
49282,245,7.0,7.0
49283,3452,6.6,4.6
49284,2505,8.4,8.3
49285,4768,5.0,5.3
49286,11540,2.3,2.2
49287,1671,6.2,1.8
49288,1149,3.5,3.7
49289,121,4.5,0.0
49301,15468,1.7,1.5
49302,6567,2.7,2.5
49303,746,5.0,5.8
49304,3491,17.8,14.3
49305,1839,6.4,5.8
49306,8337,7.5,5.0
49307,17737,6.9,5.5
49309,1364,9.4,9.5
49310,2530,6.3,5.8
49312,231,10.5,11.9
49315,17277,2.9,2.6
49316,17222,2.8,2.7
49318,1240,7.7,6.2
49319,13216,5.7,5.2
49320,76,25.8,0.0
49321,13789,4.0,3.5
49322,1110,4.0,4.3
49323,7858,2.7,2.2
49325,1407,5.4,5.8
49326,3311,2.7,2.5
49327,6467,4.6,3.9
49328,3165,3.4,2.5
49329,6628,5.3,4.3
49330,4183,7.5,6.3
49331,14225,3.8,2.9
49332,2387,5.2,5.6
49333,8564,3.1,2.4
49335,279,0.0,0.0
49336,3305,7.1,6.8
49337,9712,9.1,8.3
49338,1414,4.6,3.4
49339,1654,2.4,1.5
49340,2224,12.6,12.8
49341,27666,3.7,3.1
49342,1562,8.6,8.8
49343,4559,4.5,4.3
49344,2671,4.4,4.8
49345,11526,4.4,3.6
49346,4794,5.1,4.6
49347,1066,1.6,1.3
49348,9391,2.7,2.5
49349,6359,6.6,6.3
49401,20850,6.5,3.9
49402,1096,6.8,7.8
49403,2078,2.9,3.3
49404,6696,4.6,4.4
49405,1227,9.8,7.1
49406,678,3.3,2.5
49408,7885,4.9,4.1
49410,1491,2.6,2.9
49411,1259,6.6,7.2
49412,9009,3.2,2.6
49415,5701,3.9,3.3
49417,25402,4.0,3.8
49418,22282,2.9,2.9
49419,6203,1.3,1.5
49420,5130,8.1,8.0
49421,4551,7.8,7.9
49423,36724,4.2,2.9
49424,37465,3.7,3.3
49425,2922,8.4,7.7
49426,27072,2.3,2.0
49428,21167,3.2,1.9
49431,14368,5.9,5.8
49434,6,,
49435,3167,4.4,1.3
49436,1320,7.3,8.1
49437,5623,6.2,5.7
49440,865,19.0,21.8
49441,29144,6.5,6.7
49442,32184,9.9,8.4
49444,23479,11.3,11.3
49445,16884,4.3,4.0
49446,2068,4.5,4.5
49448,2911,3.1,1.9
49449,2229,4.8,5.8
49450,2218,5.5,5.4
49451,4499,3.3,2.7
49452,1523,7.8,7.4
49453,2173,0.0,0.0
49454,3726,6.7,6.4
49455,3633,7.0,6.7
49456,15326,4.6,4.6
49457,7945,5.7,5.3
49458,74,0.0,0.0
49459,1078,11.3,12.1
49460,6770,4.2,3.7
49461,7289,4.1,3.5
49464,21707,3.3,1.9
49503,30494,7.2,7.0
49504,31670,4.9,4.3
49505,25934,5.4,5.0
49506,26745,4.8,4.7
49507,26466,10.0,9.2
49508,32056,5.2,4.5
49509,21208,5.4,3.6
49512,13836,2.9,2.9
49519,22877,5.1,4.6
49525,23386,3.7,2.3
49534,17524,3.7,2.9
49544,8254,1.8,1.7
49546,27984,5.6,5.5
49548,25421,5.0,4.9
49601,17290,5.3,5.1
49611,180,8.8,9.9
49612,1024,6.0,5.9
49613,608,11.4,9.6
49614,2329,6.6,5.4
49615,3326,4.3,3.0
49616,1805,6.4,6.9
49617,2808,8.8,8.9
49618,579,3.4,3.6
49619,842,11.1,11.8
49620,2088,4.7,3.6
49621,2950,5.7,4.0
49622,2137,3.7,4.2
49623,993,6.1,3.7
49625,1013,4.8,5.6
49626,308,9.1,10.7
49627,147,12.5,12.5
49628,131,0.0,0.0
49629,1798,3.6,4.6
49630,1240,1.2,1.0
49631,4952,7.2,6.9
49632,846,5.6,5.5
49633,3118,6.9,5.9
49634,81,13.1,14.0
49635,3155,6.3,7.1
49636,394,3.6,5.1
49637,2828,4.6,5.0
49638,732,6.3,6.1
49639,1844,5.2,6.0
49640,1403,7.0,6.9
49642,613,16.8,14.4
49643,5567,2.9,2.5
49644,2027,9.4,10.5
49645,1284,9.1,9.9
49646,6855,7.6,6.7
49648,1963,9.8,8.6
49649,5997,4.5,4.6
49650,2415,4.3,3.0
49651,6379,7.1,7.0
49653,1684,2.2,2.5
49654,488,9.8,9.7
49655,2656,5.8,5.1
49656,1358,11.7,12.8
49657,2793,3.5,2.5
49659,5324,5.3,5.3
49660,12212,6.1,5.9
49663,4782,7.8,6.6
49664,1696,7.1,7.3
49665,3289,7.7,7.0
49666,202,71.3,100.0
49667,476,9.3,9.4
49668,2581,10.9,11.7
49670,1806,7.4,8.0
49674,81,10.0,0.0
49675,860,4.8,4.4
49676,2968,8.7,8.6
49677,5769,7.5,7.0
49679,1053,4.2,4.0
49680,1578,5.8,5.8
49682,3440,5.8,5.7
49683,1713,8.0,7.7
49684,32877,5.3,4.4
49686,27381,4.6,4.3
49688,2003,5.6,5.9
49689,1238,12.0,11.8
49690,5680,1.5,1.6
49701,907,22.0,24.1
49705,775,12.0,11.7
49706,3672,5.2,4.9
49707,18383,6.1,6.0
49709,3151,9.8,10.6
49710,432,15.4,18.5
49712,6515,3.7,3.1
49713,1641,3.9,3.9
49715,2755,8.0,8.1
49716,766,3.6,3.5
49717,143,0.0,0.0
49718,586,12.6,13.1
49719,1051,8.7,6.8
49720,7396,5.0,4.7
49721,12072,7.8,7.2
49722,285,1.6,1.9
49724,957,10.9,11.8
49725,614,8.7,10.8
49726,1023,17.0,15.1
49727,6091,5.4,5.3
49728,224,10.8,12.0
49729,1331,1.5,1.3
49730,1846,9.0,9.3
49733,1777,14.1,10.4
49735,15889,4.7,4.5
49736,399,14.1,15.4
49738,8054,6.6,5.3
49740,6023,4.7,4.9
49743,635,8.0,8.3
49744,711,1.3,1.6
49745,878,9.6,6.1
49746,2858,10.8,8.9
49747,1602,8.3,8.9
49748,162,0.0,0.0
49749,3482,8.5,8.0
49751,1892,7.7,7.1
49752,659,9.0,3.1
49753,1690,5.2,5.0
49755,1665,12.5,12.0
49756,3091,15.6,14.1
49757,871,6.1,6.4
49759,1336,5.0,5.0
49760,632,22.2,20.9
49762,579,13.3,15.0
49764,167,12.6,12.6
49765,3163,10.7,10.1
49766,1765,5.7,5.3
49768,368,9.9,10.9
49769,1298,6.1,5.0
49770,13905,3.6,3.4
49774,1457,7.2,7.1
49775,78,4.3,11.1
49776,1565,4.5,4.0
49777,1564,4.3,4.5
49779,3864,11.1,11.5
49780,1573,10.9,11.3
49781,3062,11.1,10.4
49782,512,8.0,9.9
49783,16172,8.0,7.1
49788,5080,14.5,13.9
49791,287,13.7,15.1
49793,232,24.1,24.1
49795,1705,8.0,7.7
49796,320,0.0,0.0
49799,1844,7.7,7.1
49801,9351,4.3,4.3
49802,4968,4.3,4.6
49805,265,1.2,0.0
49806,421,8.2,3.0
49807,2805,5.8,5.0
49808,210,15.8,17.6
49812,712,0.3,0.3
49814,1150,6.1,6.7
49815,312,3.7,4.1
49816,629,2.8,3.2
49817,541,8.7,3.4
49818,836,5.2,5.1
49819,11,0.0,0.0
49820,240,16.4,16.8
49821,1087,4.0,3.8
49822,234,2.9,3.0
49825,136,0.0,0.0
49826,165,20.0,21.1
49827,765,1.4,1.7
49829,14030,6.1,5.3
49831,699,2.2,2.1
49833,255,0.0,0.0
49834,162,2.6,2.8
49835,748,6.3,5.6
49836,712,9.2,7.2
49837,7686,3.5,2.5
49838,416,5.1,6.2
49839,358,5.2,3.2
49840,525,9.4,10.0
49841,5741,9.8,9.0
49847,839,1.7,1.9
49848,71,0.0,0.0
49849,10104,6.2,5.3
49852,87,4.0,4.2
49853,1034,12.5,5.6
49854,5259,10.7,9.4
49855,28859,5.8,5.0
49858,9867,4.6,3.3
49861,483,6.3,6.8
49862,4460,7.6,8.2
49863,118,3.5,3.7
49864,61,13.6,13.6
49866,6202,4.2,4.3
49868,4477,3.8,3.3
49870,2846,4.1,4.4
49871,454,7.0,6.6
49872,161,0.0,0.0
49873,82,0.0,0.0
49874,811,6.3,4.9
49876,961,8.7,4.9
49877,14,0.0,0.0
49878,2888,7.5,7.4
49879,806,7.5,7.8
49880,847,2.1,2.4
49881,249,2.2,2.7
49883,135,0.0,0.0
49884,278,6.9,7.1
49885,2018,6.3,6.6
49886,478,0.0,0.0
49887,2121,4.7,4.9
49891,479,12.8,3.2
49892,1537,4.5,2.0
49893,1259,0.7,0.4
49894,521,2.7,2.9
49895,675,6.7,7.0
49896,1312,10.3,6.0
49901,183,11.9,1.4
49902,120,3.4,3.6
49903,98,6.4,0.0
49905,1336,3.8,3.8
49908,2953,10.4,10.0
49910,312,0.0,0.0
49911,2268,5.0,5.6
49912,844,3.4,3.5
49913,5587,9.1,8.3
49915,351,1.8,2.3
49916,2231,7.1,6.4
49917,175,7.0,7.2
49918,87,8.5,0.0
49919,194,8.5,0.0
49920,3638,5.7,4.2
49921,379,0.0,0.0
49922,583,3.2,3.6
49925,426,4.5,5.2
49927,430,4.2,4.6
49929,134,7.5,8.1
49930,5818,4.7,4.8
49931,8660,6.0,5.4
49934,682,5.8,4.5
49935,4929,6.8,5.3
49938,6468,6.8,7.0
49942,189,0.0,0.0
49945,2217,7.9,7.8
49946,3094,4.3,4.3
49947,1593,3.6,3.2
49948,440,16.4,16.5
49950,1084,6.4,6.1
49952,95,10.9,10.9
49953,2225,7.6,7.4
49955,338,0.0,0.0
49958,671,10.7,11.9
49959,309,8.4,7.4
49960,155,6.5,7.3
49961,69,19.0,21.1
49962,222,0.0,0.0
49963,769,8.2,6.7
49965,454,20.3,27.3
49967,414,0.7,0.8
49968,1750,2.5,2.7
49969,1047,4.2,3.9
49970,259,5.8,0.0
49971,406,13.0,12.7
50001,563,5.1,1.5
50002,1143,5.8,6.0
50003,5335,2.4,2.3
50005,767,6.8,7.4
50006,1320,1.6,1.4
50007,370,2.2,2.4
50008,708,0.9,1.0
50009,14827,2.2,2.4
50010,28845,3.6,3.1
50011,1498,16.0,0.0
50012,4817,15.6,4.3
50014,27269,5.1,5.1
50020,1075,5.6,5.8
50021,20799,3.0,2.6
50022,6788,1.6,1.6
50023,27513,2.9,2.5
50025,2638,1.7,1.6
50026,495,4.7,4.4
50027,265,14.7,13.7
50028,1242,2.3,2.6
50029,444,6.4,7.0
50032,209,28.3,31.5
50033,29,0.0,0.0
50034,303,4.1,0.7
50035,5177,0.2,0.0
50036,13265,3.1,3.2
50038,67,75.0,75.0
50039,326,3.0,3.9
50041,70,0.0,0.0
50042,224,0.0,0.0
50044,752,4.1,4.1
50046,1170,2.9,2.8
50047,4495,3.4,2.6
50048,646,1.0,0.6
50049,5110,5.4,5.5
50050,573,2.3,2.0
50051,240,37.4,42.2
50052,116,2.9,3.8
50054,2453,6.6,5.0
50055,645,0.4,0.0
50056,1092,3.2,3.6
50057,159,0.0,0.0
50058,1483,2.7,2.6
50060,2044,2.8,2.4
50061,1308,0.4,0.2
50062,494,4.5,5.1
50063,1870,2.7,1.9
50064,156,1.5,1.6
50065,559,4.2,4.1
50066,174,4.6,5.6
50067,199,0.7,0.8
50068,244,0.0,0.0
50069,766,4.8,5.2
50070,1190,4.4,5.0
50071,877,3.2,3.1
50072,1875,2.2,2.5
50073,880,2.0,2.1
50074,413,3.3,1.3
50075,653,2.2,2.5
50076,1222,4.4,3.4
50078,152,6.8,0.0
50101,17,0.0,0.0
50102,102,0.0,0.0
50103,362,10.6,9.8
50104,60,0.0,0.0
50105,708,2.1,1.9
50106,724,6.9,4.5
50107,917,12.2,12.0
50108,366,0.0,0.0
50109,2303,3.2,2.8
50111,9854,2.1,2.1
50112,9974,4.8,5.0
50115,2113,2.4,2.5
50116,217,1.4,1.5
50117,99,11.4,13.2
50118,719,2.9,3.1
50119,334,1.1,1.3
50120,263,0.0,0.0
50122,1036,1.1,1.2
50123,568,1.2,1.4
50124,2946,4.5,3.9
50125,16103,3.9,3.4
50126,5636,1.5,1.5
50127,17,,
50128,345,2.5,2.4
50129,3928,4.2,4.3
50130,1217,0.4,0.4
50131,16063,2.7,1.4
50132,199,7.8,8.5
50133,286,0.7,0.7
50134,611,1.9,1.7
50135,1268,6.8,6.3
50136,325,17.4,20.0
50138,9309,3.4,3.6
50139,1025,4.4,2.9
50140,2435,3.7,2.6
50141,419,3.5,3.5
50142,733,5.1,4.2
50143,562,2.8,3.4
50144,2045,5.8,5.0
50146,373,2.5,3.1
50147,251,11.0,12.0
50148,315,0.5,0.5
50149,734,9.8,9.0
50150,800,7.8,8.8
50151,484,0.6,0.8
50153,720,1.0,0.0
50154,304,3.2,2.4
50155,261,2.5,2.7
50156,3914,3.2,2.6
50157,638,3.1,2.9
50158,24007,4.9,3.9
50160,355,4.2,3.8
50161,1507,0.8,0.8
50162,973,3.6,3.6
50163,657,1.6,1.8
50164,396,3.3,3.7
50165,78,0.0,0.0
50166,1273,3.1,3.7
50167,502,0.6,0.6
50168,590,0.6,0.0
50169,2655,3.8,3.9
50170,2147,6.2,6.8
50171,2065,6.5,6.6
50173,754,5.5,4.3
50174,1096,4.6,2.7
50201,6359,2.3,2.3
50206,373,1.9,2.1
50207,1740,4.3,4.9
50208,16573,6.2,5.3
50210,1286,1.5,1.1
50211,9875,2.5,1.9
50212,2446,7.2,5.8
50213,5319,2.8,2.8
50214,523,0.0,0.0
50216,2055,2.8,3.3
50217,516,4.7,4.1
50218,131,7.5,2.7
50219,10921,2.5,2.5
50220,6883,4.4,3.4
50222,401,1.4,0.5
50223,474,3.6,0.8
50225,2249,1.3,1.3
50226,4305,4.0,4.3
50227,16,0.0,0.0
50228,2145,1.0,0.8
50229,722,1.9,2.0
50230,867,2.1,2.3
50231,125,6.4,7.1
50232,291,0.6,0.7
50233,1112,2.6,2.9
50234,456,4.1,4.4
50235,319,3.2,1.8
50236,1108,0.6,0.4
50237,2681,3.2,3.4
50238,979,5.6,5.9
50239,62,0.0,0.0
50240,2365,5.1,4.4
50242,375,1.4,1.6
50243,139,2.0,2.1
50244,1402,1.8,1.2
50246,513,3.4,3.1
50247,1976,4.8,4.1
50248,3515,2.6,2.9
50249,1029,2.6,1.6
50250,1795,3.2,2.2
50251,1073,2.7,3.0
50252,150,2.9,3.0
50254,214,5.3,5.4
50255,59,2.1,2.2
50256,342,0.0,0.0
50257,796,2.3,1.9
50258,787,1.9,2.0
50261,1945,1.7,1.9
50262,361,1.3,1.7
50263,17383,0.9,0.8
50264,333,3.3,4.0
50265,25480,3.5,3.5
50266,23420,3.0,2.6
50268,808,2.3,2.2
50271,475,2.8,1.9
50272,92,0.0,0.0
50273,6437,4.5,5.0
50274,206,0.0,0.0
50275,477,5.3,6.2
50276,2124,3.6,3.1
50277,290,4.8,5.7
50278,627,4.6,5.1
50309,6535,3.4,3.2
50310,25680,3.9,3.0
50311,12927,5.7,4.1
50312,13610,3.2,2.9
50313,14763,8.2,7.4
50314,8531,11.4,10.9
50315,27869,4.7,3.9
50316,12729,8.7,7.8
50317,29723,8.0,7.1
50319,0,,
50320,16130,5.5,4.6
50321,6594,3.3,3.2
50322,24936,3.2,2.7
50323,10050,2.6,1.8
50324,3948,3.7,3.4
50325,12835,2.8,2.3
50327,8855,2.7,2.3
50401,23842,4.9,4.9
50420,231,0.6,0.8
50421,2361,3.3,3.4
50423,2135,3.2,2.3
50424,1140,3.1,3.4
50426,43,0.0,0.0
50428,7728,2.1,2.3
50430,361,2.7,3.1
50431,143,3.5,4.1
50432,204,2.9,3.3
50433,217,7.6,7.6
50434,319,1.3,0.0
50435,557,2.8,2.8
50436,4755,5.3,3.3
50438,3288,1.1,0.0
50439,141,0.9,1.0
50440,452,2.7,2.5
50441,4125,4.9,4.1
50444,301,1.9,2.3
50446,395,4.1,4.5
50447,956,3.1,3.3
50448,568,7.3,7.9
50449,600,4.4,3.1
50450,2238,3.8,3.0
50451,414,5.8,3.5
50452,721,2.2,1.9
50453,431,1.2,1.0
50454,73,0.0,0.0
50455,411,1.2,1.5
50456,1485,4.2,2.6
50457,317,1.0,0.0
50458,1751,1.0,0.0
50459,2415,5.9,5.7
50460,282,0.0,0.0
50461,4521,3.0,2.8
50464,442,4.6,5.1
50465,137,2.4,2.6
50466,1165,5.7,6.1
50467,76,0.0,0.0
50468,1124,2.7,3.1
50469,1139,2.0,2.3
50470,201,6.6,5.9
50471,479,6.4,7.3
50472,1809,3.5,3.5
50473,234,0.0,0.0
50475,1238,1.4,1.5
50476,660,0.7,0.8
50477,202,1.5,1.6
50478,616,4.7,5.8
50479,430,3.2,3.7
50480,698,3.2,3.4
50482,696,2.9,3.1
50483,531,3.3,2.1
50484,349,3.3,3.7
50501,22989,4.8,4.1
50510,838,3.2,3.6
50511,5674,2.8,3.2
50514,1196,1.5,1.5
50515,234,9.4,4.3
50516,483,1.6,1.1
50517,861,2.5,1.6
50518,323,0.5,0.5
50519,468,2.4,1.9
50520,75,5.2,5.3
50521,213,7.5,0.0
50522,766,1.8,0.5
50523,550,3.0,1.9
50524,467,0.0,0.0
50525,2804,5.0,4.5
50527,188,0.0,0.0
50528,240,0.0,0.0
50529,609,7.6,7.1
50530,938,4.6,3.7
50531,212,1.8,2.0
50532,716,1.9,0.7
50533,3046,8.4,7.1
50535,761,3.0,3.2
50536,3626,0.0,0.0
50538,388,5.2,4.5
50539,436,6.1,2.5
50540,705,1.4,1.6
50541,646,4.7,4.0
50542,739,9.5,2.6
50543,1069,6.2,6.6
50544,289,3.4,3.5
50545,149,0.0,0.0
50546,207,0.8,1.0
50548,4512,2.2,2.6
50551,92,3.1,0.0
50554,1264,1.1,1.0
50556,180,1.2,1.3
50557,595,6.3,6.3
50558,480,5.2,3.9
50559,254,6.7,0.9
50560,511,4.7,5.4
50561,299,0.0,0.0
50562,303,8.3,9.3
50563,1940,2.3,2.5
50565,344,6.9,7.8
50566,364,3.0,3.5
50567,248,1.7,0.0
50568,1294,1.1,1.2
50569,556,3.1,3.4
50570,163,0.0,0.0
50571,334,0.0,0.0
50573,51,0.0,0.0
50574,1709,4.1,2.3
50575,811,2.6,3.3
50576,284,4.0,3.8
50577,326,1.3,1.4
50578,482,4.7,4.8
50579,2337,2.3,2.0
50581,738,6.4,4.6
50582,214,1.9,2.1
50583,2210,3.7,4.3
50585,1019,1.6,0.7
50586,219,3.2,3.4
50588,9535,7.2,6.9
50590,680,5.4,6.1
50591,336,0.5,0.6
50593,27,0.0,0.0
50594,174,1.9,2.0
50595,7139,2.7,2.1
50597,1003,1.1,1.4
50598,692,0.0,0.0
50599,360,1.6,1.7
50601,2073,3.3,3.7
50602,1204,3.8,1.7
50603,433,3.2,3.5
50604,1437,1.8,1.9
50605,244,2.7,1.6
50606,637,1.1,0.9
50607,339,1.6,1.7
50609,384,3.5,3.9
50611,267,3.3,4.2
50612,327,0.0,0.0
50613,36708,3.2,2.7
50616,8210,2.5,2.8
50619,1926,5.0,5.5
50620,38,0.0,0.0
50621,1240,1.6,1.8
50622,2464,3.6,3.8
50624,1306,0.9,0.8
50625,830,6.3,5.0
50626,1383,3.9,3.0
50627,2689,2.3,1.7
50628,939,2.8,1.0
50629,1709,1.6,1.7
50630,1464,1.9,1.1
50632,851,0.9,0.6
50633,338,1.3,0.9
50634,708,1.9,2.1
50635,1238,2.0,2.3
50636,1453,4.4,3.9
50638,2605,3.3,2.3
50641,1198,4.3,4.4
50642,385,4.6,4.6
50643,2254,4.1,3.5
50644,6880,1.6,1.2
50645,900,2.6,3.0
50647,1622,4.4,3.6
50648,3117,3.5,3.5
50650,701,6.6,3.0
50651,2759,1.4,1.0
50652,75,7.7,5.4
50653,471,0.7,0.8
50654,380,2.3,0.0
50655,593,1.2,1.4
50658,1843,2.8,2.2
50659,4351,1.3,1.5
50660,1000,2.7,2.3
50662,5380,3.5,2.2
50664,76,25.0,25.0
50665,2269,1.1,1.1
50666,849,2.2,2.4
50667,561,1.5,1.6
50668,887,1.3,0.8
50669,1818,2.6,2.9
50670,1743,2.9,3.3
50671,153,6.5,6.8
50672,493,4.0,4.1
50673,142,0.0,0.0
50674,3067,5.6,4.6
50675,1879,1.7,1.9
50676,1595,1.2,1.4
50677,10235,2.6,2.3
50680,976,1.9,1.0
50681,355,10.1,10.5
50682,1372,6.4,2.9
50701,25022,4.3,4.2
50702,15501,3.9,3.0
50703,14927,10.4,9.2
50707,6770,3.9,3.2
50801,7601,4.6,4.7
50830,1411,5.6,5.2
50833,1882,3.4,3.5
50835,83,0.0,0.0
50836,219,7.0,1.0
50837,275,6.5,5.5
50839,37,0.0,0.0
50840,405,1.2,1.5
50841,2078,4.0,4.4
50842,83,0.0,0.0
50843,366,0.0,0.0
50845,655,4.6,4.2
50846,704,4.9,4.7
50847,80,7.7,5.1
50848,291,1.1,1.2
50849,2023,3.4,2.8
50851,1541,5.4,3.1
50853,519,0.9,1.0
50854,2054,3.7,3.6
50857,210,2.5,2.8
50858,597,1.2,0.3
50859,461,1.8,1.6
50860,157,7.8,9.1
50861,188,5.5,5.7
50862,155,5.7,6.8
50863,185,5.7,6.0
50864,1607,6.3,6.5
51001,1785,3.2,3.5
51002,2201,1.6,1.4
51003,1363,1.9,0.9
51004,798,4.7,5.3
51005,1161,2.0,0.7
51006,810,4.0,4.1
51007,417,1.0,0.4
51008,107,1.2,0.0
51009,100,2.8,3.1
51010,295,2.1,1.7
51011,69,0.0,0.0
51012,5076,2.0,2.3
